$NML Br1 inflow Tw year 2006 YC 03/22/2023,
",,,",
Jday,Tw
161.875,13.07854298
161.9166667,12.79472949
161.9583333,12.58172185
162,12.50746388
162.0416667,12.05666695
162.0833333,12.17727529
162.125,12.17668959
162.1666667,12.24123643
162.2083333,12.27670847
162.25,12.51851085
162.2916667,12.43387534
162.3333333,12.49505805
162.375,12.55565507
162.4166667,12.53170148
162.4583333,12.52825246
162.5,12.52833735
162.5416667,12.76137039
162.5833333,12.64961628
162.625,12.76980871
162.6666667,12.84183928
162.7083333,13.04666721
162.75,13.05860156
162.7916667,13.14668609
162.8333333,13.17072457
162.875,13.09860911
162.9166667,12.96589664
162.9583333,12.89369629
163,12.72994217
163.0416667,12.63418487
163.0833333,12.49049983
163.125,12.43104866
163.1666667,12.41043241
163.2083333,12.33749916
163.25,12.26696349
163.2916667,12.35048992
163.3333333,12.47870786
163.375,12.55114978
163.4166667,12.58772447
163.4583333,12.73021073
163.5,12.83633842
163.5416667,12.9195963
163.5833333,12.90482999
163.625,13.12936869
163.6666667,13.15295262
163.7083333,13.34113275
163.75,13.26253934
163.7916667,13.1328277
163.8333333,13.02550122
163.875,12.94225
163.9166667,12.70542801
163.9583333,12.64477805
164,12.20211592
164.0416667,12.25932031
164.0833333,12.10044962
164.125,12.0149812
164.1666667,11.89230889
164.2083333,11.92911823
164.25,11.94168712
164.2916667,12.0150894
164.3333333,12.10044962
164.375,12.10012502
164.4166667,12.16708057
164.4583333,12.23342516
164.5,12.34302583
164.5416667,12.46958177
164.5833333,12.33524898
164.625,12.43228077
164.6666667,12.50406659
164.7083333,12.4678682
164.75,12.39547143
164.7916667,12.24967237
164.8333333,12.12800557
164.875,11.98220652
164.9166667,11.89734906
164.9583333,11.78724563
165,11.69977453
165.0416667,11.62905714
165.0833333,11.56996452
165.125,11.47211508
165.1666667,11.44838116
165.2083333,11.40235506
165.25,11.24998775
165.2916667,11.3912033
165.3333333,11.3805359
165.375,11.42412124
165.4166667,11.51904556
165.4583333,11.71860423
165.5,11.87165244
165.5416667,12.05860625
165.5833333,12.21020136
165.625,12.35018305
165.6666667,12.44318126
165.7083333,12.69000699
165.75,12.48968037
165.7916667,12.52456606
165.8333333,12.53620219
165.875,12.4780783
165.9166667,12.46646488
165.9583333,12.34973275
166,12.1308222
166.0416667,11.9196878
166.0833333,11.82228936
166.125,11.68120148
166.1666667,11.5591062
166.2083333,11.48693863
166.25,11.38914056
166.2916667,11.35476564
166.3333333,11.42558737
166.375,11.50117016
166.4166667,11.68024324
166.4583333,11.9248214
166.5,12.17753925
166.5416667,12.36796267
166.5833333,12.58741978
166.625,12.76699029
166.6666667,12.96156753
166.7083333,13.18064655
166.75,13.17436216
166.7916667,13.17436216
166.8333333,13.12823728
166.875,13.15254651
166.9166667,13.12882945
166.9583333,13.15923053
167,12.75895291
167.0416667,12.75528135
167.0833333,12.67109096
167.125,12.55912943
167.1666667,12.49568267
167.2083333,12.34836112
167.25,12.3762364
167.2916667,12.24223451
167.3333333,12.17178352
167.375,12.27581728
167.4166667,12.28283314
167.4583333,12.34626827
167.5,12.4804467
167.5416667,12.65613568
167.5833333,12.78609283
167.625,12.91575765
167.6666667,13.09027731
167.7083333,13.30028442
167.75,13.41430516
167.7916667,13.52931867
167.8333333,13.51528694
167.875,13.51528694
167.9166667,13.58849758
167.9583333,13.61318182
168,13.52923264
168.0416667,13.46728974
168.0833333,13.35383737
168.125,13.24038499
168.1666667,13.19350499
168.2083333,13.08658653
168.25,12.90618903
168.2916667,12.91581397
168.3333333,12.93249106
168.375,12.98480764
168.4166667,13.05770081
168.4583333,13.07034241
168.5,12.94741798
168.5416667,13.11789353
168.5833333,13.23605251
168.625,13.3464896
168.6666667,13.4284151
168.7083333,13.54869838
168.75,13.69308363
168.7916667,13.71417033
168.8333333,13.75252811
168.875,13.80514168
168.9166667,13.81418077
168.9583333,13.72916423
169,13.80940935
169.0416667,13.68698831
169.0833333,13.57195752
169.125,13.44921517
169.1666667,13.39577808
169.2083333,13.28042598
169.25,13.24980226
169.2916667,13.05721081
169.3333333,13.0802467
169.375,13.07253514
169.4166667,13.05805393
169.4583333,13.180497
169.5,13.38057749
169.5416667,13.43379205
169.5833333,13.52296097
169.625,13.63005767
169.6666667,13.84459733
169.7083333,13.95159525
169.75,14.06141913
169.7916667,14.1307244
169.8333333,14.07706478
169.875,14.04653985
169.9166667,14.05479526
169.9583333,13.90986013
170,14.0144067
170.0416667,13.86153187
170.0833333,13.69922032
170.125,13.58706292
170.1666667,13.43381062
170.2083333,13.23002671
170.25,13.16241062
170.2916667,12.99448624
170.3333333,12.98084817
170.375,12.93555192
170.4166667,12.93147816
170.4583333,13.03558113
170.5,12.49310432
170.5416667,12.72086615
170.5833333,12.84933305
170.625,13.08644758
170.6666667,13.31966247
170.7083333,13.58993621
170.75,13.76852836
170.7916667,13.7581189
170.8333333,13.68773558
170.875,13.52806926
170.9166667,13.32594163
170.9583333,13.0611753
171,12.98869059
171.0416667,12.7879635
171.0833333,12.67492238
171.125,12.54943286
171.1666667,12.51459521
171.2083333,12.38539307
171.25,12.27132769
171.2916667,12.23783052
171.3333333,12.30120825
171.375,12.35664215
171.4166667,12.42825979
171.4583333,12.67845283
171.5,12.84452049
171.5416667,13.10738102
171.5833333,13.35398933
171.625,13.59317304
171.6666667,13.92309722
171.7083333,14.12927456
171.75,14.30880981
171.7916667,14.33315474
171.8333333,14.31037008
171.875,14.21223588
171.9166667,14.01962499
171.9583333,13.77699286
172,13.59690695
172.0416667,13.38335259
172.0833333,13.18346629
172.125,13.00276538
172.1666667,12.88491751
172.2083333,12.78742751
172.25,12.67262129
172.2916667,12.58715893
172.3333333,12.62676647
172.375,12.77033677
172.4166667,12.89633789
172.4583333,13.11623055
172.5,13.29906983
172.5416667,13.5411194
172.5833333,13.76331909
172.625,14.04628227
172.6666667,14.32438051
172.7083333,14.55690323
