$Tulloch Br1 inflow Tw year 2005 YC 04/11/2023,
",,,",
Jday,Inflow Tw
251.2083333,9.952
251.25,10.026
251.2916667,10.051
251.3333333,10.075
251.375,10.1
251.4166667,10.149
251.4583333,10.198
251.5,10.541
251.5416667,9.903
251.5833333,9.78
251.625,9.805
251.6666667,9.78
251.7083333,9.756
251.75,9.78
251.7916667,9.78
251.8333333,9.756
251.875,9.78
251.9166667,9.805
251.9583333,9.854
252,9.903
252.0416667,10.001
252.0833333,9.977
252.125,9.977
252.1666667,9.952
252.2083333,9.952
252.25,10.001
252.2916667,10.026
252.3333333,10.075
252.375,10.051
252.4166667,10.1
252.4583333,10.149
252.5,10.222
252.5416667,9.928
252.5833333,9.854
252.625,9.854
252.6666667,9.829
252.7083333,9.756
252.75,9.731
252.7916667,9.706
252.8333333,9.682
252.875,9.731
252.9166667,9.78
252.9583333,9.78
253,9.78
253.0416667,9.78
253.0833333,9.78
253.125,9.829
253.1666667,9.854
253.2083333,9.903
253.25,9.952
253.2916667,9.977
253.3333333,10.026
253.375,10.075
253.4166667,10.124
253.4583333,10.198
253.5,10.271
253.5416667,9.657
253.5833333,9.632
253.625,9.682
253.6666667,9.657
253.7083333,9.657
253.75,9.657
253.7916667,9.657
253.8333333,9.706
253.875,9.731
253.9166667,9.731
253.9583333,9.706
254,9.731
254.0416667,9.731
254.0833333,9.731
254.125,9.731
254.1666667,9.805
254.2083333,9.854
254.25,9.903
254.2916667,9.952
254.3333333,9.977
254.375,10.026
254.4166667,10.051
254.4583333,10.1
254.5,10.124
254.5416667,10.124
254.5833333,10.124
254.625,10.1
254.6666667,10.1
254.7083333,10.075
254.75,10.051
254.7916667,10.051
254.8333333,10.051
254.875,10.051
254.9166667,10.075
254.9583333,10.075
255,10.1
255.0416667,10.1
255.0833333,10.124
255.125,10.1
255.1666667,10.1
255.2083333,10.075
255.25,10.051
255.2916667,10.051
255.3333333,10.173
255.375,9.632
255.4166667,9.682
255.4583333,9.731
255.5,9.78
255.5416667,9.78
255.5833333,9.805
255.625,9.78
255.6666667,9.756
255.7083333,9.731
255.75,9.706
255.7916667,9.731
255.8333333,9.756
255.875,9.78
255.9166667,9.829
255.9583333,9.805
256,9.756
256.0416667,9.756
256.0833333,9.78
256.125,9.756
256.1666667,9.731
256.2083333,9.731
256.25,9.682
256.2916667,9.657
256.3333333,9.657
256.375,9.706
256.4166667,9.78
256.4583333,9.879
256.5,9.903
256.5416667,9.952
256.5833333,10.075
256.625,10.271
256.6666667,10.394
256.7083333,10.418
256.75,10.32
256.7916667,10.173
256.8333333,10.124
256.875,10.075
256.9166667,10.051
256.9583333,10.051
257,10.026
257.0416667,10.026
257.0833333,10.001
257.125,10.001
257.1666667,9.977
257.2083333,9.977
257.25,9.977
257.2916667,9.977
257.3333333,9.977
257.375,10.001
257.4166667,10.026
257.4583333,11.54
257.5,9.928
257.5416667,9.829
257.5833333,9.879
257.625,9.854
257.6666667,9.854
257.7083333,9.829
257.75,9.829
257.7916667,9.879
257.8333333,9.805
257.875,9.829
257.9166667,9.854
257.9583333,9.879
258,9.879
258.0416667,9.879
258.0833333,9.879
258.125,9.903
258.1666667,9.977
258.2083333,10.026
258.25,10.075
258.2916667,10.124
258.3333333,10.663
258.375,11.734
258.4166667,12.05
258.4583333,11.977
258.5,10.026
258.5416667,9.805
258.5833333,9.805
258.625,9.829
258.6666667,9.756
258.7083333,9.706
258.75,9.706
258.7916667,9.731
258.8333333,9.805
258.875,9.829
258.9166667,9.854
258.9583333,9.854
259,9.854
259.0416667,9.854
259.0833333,9.854
259.125,9.879
259.1666667,10.051
259.2083333,10.051
259.25,10.001
259.2916667,10.026
259.3333333,10.1
259.375,10.124
259.4166667,10.198
259.4583333,11.686
259.5,10.051
259.5416667,9.854
259.5833333,9.829
259.625,9.78
259.6666667,9.731
259.7083333,9.731
259.75,9.706
259.7916667,9.731
259.8333333,9.731
259.875,9.78
259.9166667,9.829
259.9583333,9.829
260,9.854
260.0416667,9.854
260.0833333,9.903
260.125,9.879
260.1666667,9.977
260.2083333,10.026
260.25,10.051
260.2916667,10.1
260.3333333,10.124
260.375,10.124
260.4166667,10.173
260.4583333,10.198
260.5,10.173
260.5416667,9.829
260.5833333,9.829
260.625,9.805
260.6666667,9.805
260.7083333,9.78
260.75,9.756
260.7916667,9.805
260.8333333,9.829
260.875,9.903
260.9166667,9.952
260.9583333,9.952
261,9.977
261.0416667,9.977
261.0833333,9.977
261.125,10.026
261.1666667,10.1
261.2083333,10.124
261.25,10.149
261.2916667,10.198
261.3333333,10.222
261.375,10.198
261.4166667,10.222
261.4583333,10.271
261.5,10.271
261.5416667,10.1
261.5833333,9.879
261.625,9.854
261.6666667,9.854
261.7083333,9.829
261.75,9.805
261.7916667,9.805
261.8333333,9.805
261.875,9.829
261.9166667,9.903
261.9583333,9.903
262,9.903
262.0416667,9.903
262.0833333,9.952
262.125,9.928
262.1666667,9.977
262.2083333,10.051
262.25,10.075
262.2916667,10.124
262.3333333,10.173
262.375,10.956
262.4166667,11.175
262.4583333,11.297
262.5,11.394
262.5416667,9.854
262.5833333,9.805
262.625,9.78
262.6666667,9.805
262.7083333,9.805
262.75,9.78
262.7916667,9.805
262.8333333,9.829
262.875,9.854
262.9166667,9.854
262.9583333,9.829
263,9.829
263.0416667,9.854
263.0833333,9.854
263.125,9.854
263.1666667,9.928
263.2083333,9.952
263.25,10.001
263.2916667,10.051
263.3333333,10.1
263.375,10.149
263.4166667,10.369
263.4583333,10.051
263.5,9.879
263.5416667,9.854
263.5833333,9.805
263.625,9.829
263.6666667,9.805
263.7083333,9.805
263.75,9.805
263.7916667,9.78
263.8333333,9.829
263.875,9.879
263.9166667,9.879
263.9583333,9.928
264,9.952
264.0416667,9.952
264.0833333,9.928
264.125,9.928
264.1666667,9.952
264.2083333,10.051
264.25,10.075
264.2916667,10.1
264.3333333,10.296
264.375,11.224
264.4166667,11.346
264.4583333,11.297
264.5,10.173
264.5416667,10.026
264.5833333,9.879
264.625,9.731
264.6666667,9.731
264.7083333,9.756
264.75,9.731
264.7916667,9.731
264.8333333,9.756
264.875,9.805
264.9166667,9.854
264.9583333,9.879
265,9.928
265.0416667,9.928
265.0833333,9.977
265.125,10.001
265.1666667,10.149
265.2083333,10.173
265.25,10.173
265.2916667,10.149
265.3333333,10.247
265.375,10.956
265.4166667,10.907
265.4583333,10.81
265.5,10.075
265.5416667,9.879
265.5833333,9.829
265.625,9.829
265.6666667,9.829
265.7083333,9.854
265.75,9.879
265.7916667,9.854
265.8333333,9.903
265.875,9.928
265.9166667,9.928
265.9583333,9.952
266,9.952
266.0416667,10.051
266.0833333,10.1
266.125,10.124
266.1666667,10.149
266.2083333,10.198
266.25,10.198
266.2916667,10.173
266.3333333,10.198
266.375,10.173
266.4166667,10.271
266.4583333,10.345
266.5,10.492
266.5416667,9.903
266.5833333,9.854
266.625,9.829
266.6666667,9.879
266.7083333,9.879
266.75,9.78
266.7916667,9.731
266.8333333,9.805
266.875,9.879
266.9166667,9.928
266.9583333,9.952
267,9.928
267.0416667,9.977
267.0833333,10.075
267.125,10.271
267.1666667,10.173
267.2083333,10.149
267.25,10.271
267.2916667,10.296
267.3333333,10.541
267.375,11.175
267.4166667,10.883
267.4583333,10.761
267.5,11.029
267.5416667,9.928
267.5833333,9.928
267.625,9.903
267.6666667,9.952
267.7083333,9.879
267.75,9.829
267.7916667,9.829
267.8333333,9.854
267.875,9.879
267.9166667,9.879
267.9583333,9.879
268,9.903
268.0416667,9.879
268.0833333,9.977
268.125,10.051
268.1666667,10.1
268.2083333,10.149
268.25,10.198
268.2916667,10.222
268.3333333,10.222
268.375,10.247
268.4166667,10.32
268.4583333,10.369
268.5,10.345
268.5416667,9.854
268.5833333,9.829
268.625,9.854
268.6666667,9.854
268.7083333,9.903
268.75,9.829
268.7916667,9.78
268.8333333,9.805
268.875,9.829
268.9166667,9.829
268.9583333,9.854
269,9.854
269.0416667,9.952
269.0833333,9.977
269.125,10.051
269.1666667,10.124
269.2083333,10.1
269.25,10.075
269.2916667,10.149
269.3333333,10.173
269.375,10.394
269.4166667,10.59
269.4583333,10.565
269.5,10.026
269.5416667,9.903
269.5833333,9.879
269.625,9.879
269.6666667,9.977
269.7083333,9.977
269.75,9.952
269.7916667,9.928
269.8333333,9.952
269.875,9.903
269.9166667,9.977
269.9583333,10.075
270,10.198
270.0416667,10.173
270.0833333,10.173
270.125,10.222
270.1666667,10.222
270.2083333,10.222
270.25,10.222
270.2916667,10.173
270.3333333,10.173
270.375,10.198
270.4166667,10.271
270.4583333,10.296
270.5,11.005
270.5416667,9.952
270.5833333,9.952
270.625,9.952
270.6666667,9.928
270.7083333,9.879
270.75,9.78
270.7916667,9.78
270.8333333,9.805
270.875,9.854
270.9166667,9.977
270.9583333,9.977
271,10.124
271.0416667,10.051
271.0833333,10.1
271.125,10.173
271.1666667,10.149
271.2083333,10.124
271.25,10.1
271.2916667,10.124
271.3333333,10.32
271.375,11.127
271.4166667,11.37
271.4583333,11.248
271.5,10.834
271.5416667,10.614
271.5833333,9.928
271.625,9.928
271.6666667,9.879
271.7083333,9.829
271.75,9.829
271.7916667,9.903
271.8333333,9.928
271.875,9.903
271.9166667,9.903
271.9583333,9.903
272,10.001
272.0416667,9.977
272.0833333,10.222
272.125,10.296
272.1666667,10.222
272.2083333,10.247
272.25,10.198
272.2916667,10.149
272.3333333,10.296
272.375,9.78
272.4166667,9.903
272.4583333,9.928
272.5,9.928
272.5416667,9.928
272.5833333,9.928
272.625,9.903
272.6666667,9.879
272.7083333,10.001
272.75,10.1
272.7916667,10.1
272.8333333,10.1
272.875,10.124
272.9166667,10.124
272.9583333,10.149
273,10.173
273.0416667,10.198
273.0833333,10.198
273.125,10.247
273.1666667,10.198
273.2083333,10.173
273.25,10.173
273.2916667,10.149
273.3333333,10.149
273.375,10.173
273.4166667,10.271
273.4583333,10.345
273.5,10.418
273.5416667,10.59
273.5833333,9.952
273.625,9.928
273.6666667,9.879
273.7083333,9.854
273.75,9.805
273.7916667,9.829
273.8333333,9.879
273.875,9.903
273.9166667,9.903
273.9583333,9.903
274,10.026
274.0416667,10.198
274.0833333,10.173
274.125,10.1
274.1666667,10.075
274.2083333,10.075
274.25,10.1
274.2916667,10.075
274.3333333,10.051
274.375,10.051
274.4166667,10.1
274.4583333,10.149
274.5,10.247
274.5416667,9.952
274.5833333,9.829
274.625,9.805
274.6666667,9.78
274.7083333,9.829
274.75,9.805
274.7916667,9.829
274.8333333,9.879
274.875,9.903
274.9166667,9.952
274.9583333,9.952
275,10.051
275.0416667,10.026
275.0833333,10.051
275.125,10.1
275.1666667,10.1
275.2083333,10.124
275.25,10.173
275.2916667,10.173
275.3333333,10.173
275.375,10.149
275.4166667,10.198
275.4583333,10.271
275.5,10.32
275.5416667,10.345
275.5833333,10.345
275.625,10.345
275.6666667,10.247
275.7083333,10.198
275.75,10.271
275.7916667,9.952
275.8333333,9.977
275.875,9.952
275.9166667,9.928
275.9583333,10.001
276,10.026
276.0416667,10.026
276.0833333,10.051
276.125,10.051
276.1666667,10.1
276.2083333,10.1
276.25,10.124
276.2916667,10.198
276.3333333,10.222
276.375,10.247
276.4166667,10.345
276.4583333,10.369
276.5,10.369
276.5416667,10.418
276.5833333,9.977
276.625,10.001
276.6666667,10.001
276.7083333,10.001
276.75,9.977
276.7916667,9.952
276.8333333,9.977
276.875,9.952
276.9166667,9.977
276.9583333,10.026
277,10.051
277.0416667,10.075
277.0833333,10.124
277.125,10.173
277.1666667,10.198
277.2083333,10.198
277.25,10.198
277.2916667,10.198
277.3333333,10.198
277.375,10.198
277.4166667,10.271
277.4583333,10.296
277.5,10.369
277.5416667,10.443
277.5833333,10.149
277.625,10.001
277.6666667,10.026
277.7083333,9.977
277.75,9.952
277.7916667,9.928
277.8333333,9.952
277.875,9.952
277.9166667,9.977
277.9583333,10.001
278,10.051
278.0416667,10.051
278.0833333,10.075
278.125,10.075
278.1666667,10.149
278.2083333,10.173
278.25,10.198
278.2916667,10.173
278.3333333,10.173
278.375,10.149
278.4166667,10.687
278.4583333,10.907
278.5,10.638
278.5416667,10.785
278.5833333,10.198
278.625,10.026
278.6666667,9.977
278.7083333,9.952
278.75,9.977
278.7916667,9.879
278.8333333,9.854
278.875,9.854
278.9166667,9.854
278.9583333,9.829
279,9.854
279.0416667,9.952
279.0833333,10.001
279.125,10.026
279.1666667,10.075
279.2083333,10.1
279.25,10.124
279.2916667,10.149
279.3333333,10.149
279.375,10.124
279.4166667,10.222
279.4583333,10.296
279.5,10.345
279.5416667,10.443
279.5833333,10.001
279.625,9.928
279.6666667,9.928
279.7083333,9.928
279.75,9.952
279.7916667,9.952
279.8333333,9.952
279.875,9.977
279.9166667,9.977
279.9583333,9.977
280,10.075
280.0416667,10.124
280.0833333,10.124
280.125,10.173
280.1666667,10.222
280.2083333,10.222
280.25,10.222
280.2916667,10.247
280.3333333,10.345
280.375,10.32
280.4166667,10.712
280.4583333,10.785
280.5,10.712
280.5416667,10.761
280.5833333,10.051
280.625,9.879
280.6666667,9.854
280.7083333,9.805
280.75,9.731
280.7916667,9.731
280.8333333,9.756
280.875,9.805
280.9166667,9.829
280.9583333,9.854
281,9.879
281.0416667,9.903
281.0833333,9.879
281.125,9.977
281.1666667,9.952
281.2083333,10.001
281.25,10.001
281.2916667,10.001
281.3333333,10.026
281.375,10.026
281.4166667,10.124
281.4583333,10.222
281.5,10.296
281.5416667,10.443
281.5833333,10.001
281.625,9.879
281.6666667,9.805
281.7083333,9.756
281.75,9.706
281.7916667,9.756
281.8333333,9.805
281.875,9.854
281.9166667,9.879
281.9583333,9.854
282,9.903
282.0416667,9.928
282.0833333,9.928
282.125,9.952
282.1666667,9.977
282.2083333,9.977
282.25,10.026
282.2916667,10.051
282.3333333,10.075
282.375,10.1
282.4166667,10.222
282.4583333,10.345
282.5,10.418
282.5416667,10.467
282.5833333,10.467
282.625,10.492
282.6666667,10.418
282.7083333,10.345
282.75,10.369
282.7916667,9.879
282.8333333,9.879
282.875,9.903
282.9166667,9.928
282.9583333,9.928
283,9.928
283.0416667,9.928
283.0833333,9.928
283.125,9.903
283.1666667,9.952
283.2083333,10.001
283.25,10.001
283.2916667,10.026
283.3333333,10.026
283.375,10.051
283.4166667,10.198
283.4583333,10.296
283.5,10.516
283.5416667,10.638
283.5833333,9.928
283.625,9.928
283.6666667,9.854
283.7083333,9.829
283.75,9.829
283.7916667,9.903
283.8333333,9.977
283.875,10.001
283.9166667,10.026
283.9583333,10.026
284,10.051
284.0416667,10.075
284.0833333,10.1
284.125,10.149
284.1666667,10.149
284.2083333,10.124
284.25,10.173
284.2916667,10.198
284.3333333,10.198
284.375,10.198
284.4166667,10.394
284.4583333,10.516
284.5,10.663
284.5416667,10.565
284.5833333,9.854
284.625,9.879
284.6666667,9.854
284.7083333,9.879
284.75,9.854
284.7916667,9.903
284.8333333,9.903
284.875,9.952
284.9166667,9.952
284.9583333,10.001
285,10.1
285.0416667,10.075
285.0833333,10.026
285.125,10.1
285.1666667,10.1
285.2083333,10.124
285.25,10.173
285.2916667,10.345
285.3333333,10.198
285.375,10.198
285.4166667,10.32
285.4583333,10.418
285.5,10.492
285.5416667,10.614
285.5833333,9.928
285.625,9.903
285.6666667,9.854
285.7083333,9.78
285.75,9.78
285.7916667,9.805
285.8333333,9.805
285.875,9.854
285.9166667,9.854
285.9583333,9.829
286,9.903
286.0416667,9.879
286.0833333,9.952
286.125,10.026
286.1666667,10.222
286.2083333,10.149
286.25,10.1
286.2916667,10.124
286.3333333,10.124
286.375,10.1
286.4166667,10.173
286.4583333,10.296
286.5,10.418
286.5416667,10.541
286.5833333,10.712
286.625,9.952
286.6666667,9.928
286.7083333,9.879
286.75,9.879
286.7916667,9.879
286.8333333,9.903
286.875,9.952
286.9166667,9.952
286.9583333,9.952
287,10.026
287.0416667,10.075
287.0833333,10.149
287.125,10.173
287.1666667,10.173
287.2083333,10.198
287.25,10.247
287.2916667,10.247
287.3333333,10.247
287.375,10.32
287.4166667,10.614
287.4583333,10.516
287.5,10.59
287.5416667,10.858
287.5833333,10.051
287.625,9.928
287.6666667,9.928
287.7083333,9.903
287.75,9.879
287.7916667,9.879
287.8333333,9.879
287.875,9.903
287.9166667,9.952
287.9583333,9.977
288,10.026
288.0416667,9.977
288.0833333,9.952
288.125,9.977
288.1666667,10.1
288.2083333,10.1
288.25,10.075
288.2916667,10.124
288.3333333,10.173
288.375,10.296
288.4166667,10.345
288.4583333,10.516
288.5,10.687
288.5416667,10.785
288.5833333,10.858
288.625,11.127
288.6666667,10.051
288.7083333,10.051
288.75,9.952
288.7916667,9.829
288.8333333,9.756
288.875,9.78
288.9166667,9.829
288.9583333,9.854
289,9.879
289.0416667,9.928
289.0833333,9.928
289.125,9.952
289.1666667,9.952
289.2083333,9.854
289.25,9.829
289.2916667,9.977
289.3333333,10.001
289.375,10.051
289.4166667,10.173
289.4583333,10.32
289.5,10.467
289.5416667,10.59
289.5833333,10.736
289.625,10.883
289.6666667,10.932
289.7083333,10.98
289.75,10.98
289.7916667,11.078
289.8333333,11.102
289.875,11.102
289.9166667,11.127
289.9583333,11.151
290,11.2
290.0416667,11.175
290.0833333,11.175
290.125,11.224
290.1666667,11.2
290.2083333,11.175
290.25,11.151
290.2916667,11.102
290.3333333,11.078
290.375,11.078
290.4166667,11.102
290.4583333,11.2
290.5,11.443
290.5416667,9.879
290.5833333,9.903
290.625,9.903
290.6666667,9.928
290.7083333,9.977
290.75,10.075
290.7916667,10.1
290.8333333,10.124
290.875,10.149
290.9166667,10.149
290.9583333,10.149
291,10.173
291.0416667,10.198
291.0833333,10.222
291.125,10.247
291.1666667,10.32
291.2083333,10.369
291.25,10.467
291.2916667,10.516
291.3333333,10.614
291.375,10.712
291.4166667,10.785
291.4583333,10.883
291.5,10.98
291.5416667,11.078
291.5833333,11.492
291.625,10.051
291.6666667,10.026
291.7083333,10.001
291.75,10.051
291.7916667,10.075
291.8333333,10.124
291.875,10.124
291.9166667,10.149
291.9583333,10.222
292,10.271
292.0416667,10.296
292.0833333,10.296
292.125,10.296
292.1666667,10.443
292.2083333,10.394
292.25,10.32
292.2916667,10.296
292.3333333,10.296
292.375,10.32
292.4166667,10.345
292.4583333,10.394
292.5,10.59
292.5416667,9.903
292.5833333,9.928
292.625,9.903
292.6666667,9.879
292.7083333,9.829
292.75,9.805
292.7916667,9.731
292.8333333,9.756
292.875,9.78
292.9166667,9.805
292.9583333,9.829
293,9.805
293.0416667,9.829
293.0833333,9.829
293.125,9.854
293.1666667,9.854
293.2083333,9.928
293.25,9.977
293.2916667,9.977
293.3333333,9.977
293.375,10.001
293.4166667,10.075
293.4583333,10.173
293.5,10.32
293.5416667,9.879
293.5833333,9.879
293.625,9.879
293.6666667,9.854
293.7083333,9.854
293.75,9.829
293.7916667,9.854
293.8333333,9.879
293.875,9.903
293.9166667,9.903
293.9583333,9.928
294,9.903
294.0416667,9.928
294.0833333,9.977
294.125,9.952
294.1666667,10.001
294.2083333,10.026
294.25,10.1
294.2916667,10.1
294.3333333,10.124
294.375,10.149
294.4166667,10.173
294.4583333,10.271
294.5,10.418
294.5416667,9.977
294.5833333,9.977
294.625,9.977
294.6666667,9.977
294.7083333,10.051
294.75,10.075
294.7916667,10.1
294.8333333,10.1
294.875,10.124
294.9166667,10.124
294.9583333,10.1
295,10.1
295.0416667,10.149
295.0833333,10.198
295.125,10.222
295.1666667,10.247
295.2083333,10.271
295.25,10.271
295.2916667,10.271
295.3333333,10.296
295.375,10.271
295.4166667,10.271
295.4583333,10.467
295.5,10.565
295.5416667,9.928
295.5833333,9.952
295.625,9.928
295.6666667,9.952
295.7083333,10.051
295.75,10.222
295.7916667,10.222
295.8333333,10.222
295.875,10.222
295.9166667,10.222
295.9583333,10.222
296,10.198
296.0416667,10.198
296.0833333,10.222
296.125,10.345
296.1666667,10.271
296.2083333,10.247
296.25,10.247
296.2916667,10.247
296.3333333,10.247
296.375,10.247
296.4166667,10.271
296.4583333,10.345
296.5,10.467
296.5416667,10.541
296.5833333,10.565
296.625,10.59
296.6666667,10.541
296.7083333,10.443
296.75,10.345
296.7916667,10.81
296.8333333,9.952
296.875,9.928
296.9166667,9.928
296.9583333,9.928
297,9.952
297.0416667,9.928
297.0833333,9.977
297.125,10.051
297.1666667,10.075
297.2083333,10.051
297.25,10.051
297.2916667,10.124
297.3333333,10.124
297.375,10.173
297.4166667,10.198
297.4583333,10.369
297.5,10.541
297.5416667,10.614
297.5833333,10.663
297.625,11.029
297.6666667,10.81
297.7083333,10.81
297.75,9.879
297.7916667,9.829
297.8333333,9.903
297.875,9.928
297.9166667,9.952
297.9583333,10.001
298,10.026
298.0416667,10.026
298.0833333,10.075
298.125,10.124
298.1666667,10.149
298.2083333,10.149
298.25,10.198
298.2916667,10.247
298.3333333,10.247
298.375,10.247
298.4166667,10.296
298.4583333,10.001
298.5,10.124
298.5416667,10.075
298.5833333,9.977
298.625,9.903
298.6666667,9.879
298.7083333,9.805
298.75,9.854
298.7916667,9.879
298.8333333,9.952
298.875,10.001
298.9166667,10.001
298.9583333,9.952
299,9.977
299.0416667,10.124
299.0833333,10.124
299.125,10.149
299.1666667,10.149
299.2083333,10.149
299.25,10.124
299.2916667,10.124
299.3333333,10.149
299.375,10.173
299.4166667,10.32
299.4583333,10.001
299.5,10.026
299.5416667,10.001
299.5833333,10.001
299.625,9.928
299.6666667,9.879
299.7083333,9.879
299.75,9.879
299.7916667,9.854
299.8333333,9.879
299.875,9.903
299.9166667,9.952
299.9583333,10.001
300,10.026
300.0416667,10.026
300.0833333,10.051
300.125,10.1
300.1666667,10.1
300.2083333,10.149
300.25,10.149
300.2916667,10.173
300.3333333,10.198
300.375,10.222
300.4166667,10.271
300.4583333,10.296
300.5,10.32
300.5416667,10.345
300.5833333,10.541
300.625,10.001
300.6666667,10.001
300.7083333,10.001
300.75,9.977
300.7916667,9.952
300.8333333,9.952
300.875,9.977
300.9166667,9.928
300.9583333,9.928
301,9.903
301.0416667,9.952
301.0833333,9.977
301.125,10.026
301.1666667,10.051
301.2083333,10.1
301.25,10.1
301.2916667,10.149
301.3333333,10.173
301.375,10.222
301.4166667,10.271
301.4583333,10.32
301.5,10.467
301.5416667,10.565
301.5833333,10.638
301.625,10.687
301.6666667,10.638
301.7083333,10.565
301.75,10.492
301.7916667,10.418
301.8333333,10.394
301.875,10.345
301.9166667,10.32
301.9583333,10.296
302,10.271
302.0416667,10.222
302.0833333,10.222
302.125,10.198
302.1666667,10.198
302.2083333,10.173
302.25,10.173
302.2916667,10.173
302.3333333,10.173
302.375,10.173
302.4166667,10.198
302.4583333,10.247
302.5,10.712
302.5416667,10.001
302.5833333,10.001
302.625,10.001
302.6666667,10.026
302.7083333,10.001
302.75,9.952
302.7916667,9.928
302.8333333,10.001
302.875,10.026
302.9166667,10.001
302.9583333,9.977
303,9.952
303.0416667,9.952
303.0833333,9.928
303.125,9.952
303.1666667,9.977
303.2083333,10.001
303.25,10.001
303.2916667,10.051
303.3333333,10.124
303.375,10.173
303.4166667,10.222
303.4583333,10.467
303.5,10.59
303.5416667,10.638
303.5833333,10.663
303.625,10.712
303.6666667,10.614
303.7083333,10.467
303.75,10.394
303.7916667,10.32
303.8333333,10.271
303.875,10.247
303.9166667,10.222
303.9583333,10.198
304,10.198
304.0416667,10.198
304.0833333,10.173
304.125,10.173
304.1666667,10.173
304.2083333,10.173
304.25,10.149
304.2916667,10.173
304.3333333,10.247
304.375,10.271
304.4166667,10.369
304.4583333,10.907
304.5,10.051
304.5416667,10.075
304.5833333,10.051
304.625,10.001
304.6666667,9.928
304.7083333,9.879
304.75,9.879
304.7916667,9.928
304.8333333,9.928
304.875,9.928
304.9166667,9.903
304.9583333,9.903
305,10.001
305.0416667,10.051
305.0833333,10.075
305.125,10.075
305.1666667,10.075
305.2083333,10.075
305.25,10.149
305.2916667,10.149
305.3333333,10.173
305.375,10.222
305.4166667,10.247
305.4583333,10.394
305.5,10.541
305.5416667,10.614
305.5833333,10.712
305.625,10.638
305.6666667,10.638
305.7083333,10.565
305.75,10.492
305.7916667,10.418
305.8333333,10.369
305.875,10.32
305.9166667,10.296
305.9583333,10.247
306,10.247
306.0416667,10.247
306.0833333,10.198
306.125,10.198
306.1666667,10.198
306.2083333,10.198
306.25,10.198
306.2916667,10.198
306.3333333,10.222
306.375,10.247
306.4166667,10.247
306.4583333,10.271
306.5,11.078
306.5416667,10.001
306.5833333,10.001
306.625,9.977
306.6666667,9.928
306.7083333,9.879
306.75,9.928
306.7916667,9.854
306.8333333,9.829
306.875,9.829
306.9166667,9.829
306.9583333,9.756
307,9.78
307.0416667,9.805
307.0833333,9.805
307.125,9.805
307.1666667,9.78
307.2083333,9.805
307.25,9.829
307.2916667,9.829
307.3333333,9.903
307.375,10.051
307.4166667,10.173
307.4583333,10.32
307.5,10.467
307.5416667,10.565
307.5833333,10.614
307.625,10.638
307.6666667,10.785
307.7083333,10.467
307.75,10.638
307.7916667,10.638
307.8333333,10.785
307.875,10.98
307.9166667,11.127
307.9583333,11.297
308,11.637
308.0416667,11.224
308.0833333,11.029
308.125,10.907
308.1666667,10.736
308.2083333,10.59
308.25,10.443
308.2916667,10.394
308.3333333,10.345
308.375,10.394
308.4166667,10.516
308.4583333,10.956
308.5,9.903
308.5416667,9.977
308.5833333,9.952
308.625,9.928
308.6666667,9.903
308.7083333,9.903
308.75,9.928
308.7916667,9.977
308.8333333,9.928
308.875,9.928
308.9166667,9.903
308.9583333,9.879
309,9.879
309.0416667,9.829
309.0833333,9.829
309.125,9.879
309.1666667,9.879
309.2083333,9.854
309.25,9.903
309.2916667,9.903
309.3333333,9.903
309.375,9.928
309.4166667,9.977
309.4583333,10.075
309.5,10.296
309.5416667,10.443
309.5833333,10.541
309.625,10.663
309.6666667,10.638
309.7083333,10.565
309.75,10.541
309.7916667,10.516
309.8333333,10.418
309.875,10.369
309.9166667,10.345
309.9583333,10.32
310,10.32
310.0416667,10.296
310.0833333,10.271
310.125,10.271
310.1666667,10.247
310.2083333,10.247
310.25,10.247
310.2916667,10.222
310.3333333,10.222
310.375,10.271
310.4166667,10.271
310.4583333,10.296
310.5,10.492
310.5416667,10.59
310.5833333,10.59
310.625,10.59
310.6666667,10.614
310.7083333,10.98
310.75,9.829
310.7916667,9.829
310.8333333,9.829
310.875,9.879
310.9166667,9.903
310.9583333,9.903
311,9.977
311.0416667,10.001
311.0833333,10.026
311.125,10.051
311.1666667,10.051
311.2083333,10.075
311.25,10.075
311.2916667,10.075
311.3333333,10.1
311.375,10.173
311.4166667,10.247
311.4583333,10.247
311.5,10.369
311.5416667,10.369
311.5833333,10.492
311.625,10.394
311.6666667,10.345
311.7083333,10.345
311.75,9.928
311.7916667,9.928
311.8333333,9.952
311.875,9.977
311.9166667,10.026
311.9583333,10.075
312,10.1
312.0416667,10.198
312.0833333,10.198
312.125,10.247
312.1666667,10.222
312.2083333,10.222
312.25,10.222
312.2916667,10.222
312.3333333,10.271
312.375,10.369
312.4166667,10.369
312.4583333,10.467
312.5,10.467
312.5416667,10.1
312.5833333,10.075
312.625,10.001
312.6666667,9.952
312.7083333,9.903
312.75,9.829
312.7916667,9.805
312.8333333,9.829
312.875,9.903
312.9166667,9.928
312.9583333,10.001
313,10.001
313.0416667,10.075
313.0833333,10.1
313.125,10.1
313.1666667,10.124
313.2083333,10.1
313.25,10.051
313.2916667,10.075
313.3333333,10.124
313.375,10.198
313.4166667,10.32
313.4583333,10.345
313.5,10.492
313.5416667,10.541
313.5833333,10.687
313.625,10.736
313.6666667,10.736
313.7083333,10.736
313.75,10.712
313.7916667,10.638
313.8333333,10.418
313.875,10.345
313.9166667,10.345
313.9583333,10.296
314,10.222
