$Br1 inflow Tw year 2005 YC 03/22/2023,
",,,",
Jday,Tw
5.291666667,5.607200647
5.333333333,5.416569579
5.375,5.25433657
5.416666667,5.302750809
5.458333333,5.333042071
5.5,5.399579288
5.541666667,5.306116505
5.583333333,5.209288026
5.625,5.090242718
5.666666667,5.028203883
5.708333333,5.028203883
5.75,5.048559871
5.791666667,4.770307443
5.833333333,4.864110032
5.875,4.864110032
5.916666667,4.912524272
5.958333333,4.912524272
6,4.195179856
6.041666667,4.111534772
6.083333333,4.111534772
6.125,4.111534772
6.166666667,4.111534772
6.208333333,4.111534772
6.25,4.195179856
6.291666667,4.195179856
6.333333333,4.254004796
6.375,4.254004796
6.416666667,4.170359712
6.458333333,4.254004796
6.5,4.312589928
6.541666667,4.422709832
6.583333333,4.69323741
6.625,5.255779376
6.666666667,5.229304556
6.708333333,5.31294964
6.75,4.706235012
6.791666667,4.209592326
6.833333333,4.209592326
6.875,4.29323741
6.916666667,4.24647482
6.958333333,4.162829736
7,3.884190687
7.041666667,3.980687361
7.083333333,3.95691796
7.125,4.149911308
7.166666667,4.433370288
7.208333333,4.507583149
7.25,4.37135255
7.291666667,4.280886918
7.333333333,4.08789357
7.375,3.857649667
7.416666667,3.833880266
7.458333333,3.833880266
7.5,3.857649667
7.541666667,3.914412417
7.583333333,3.914412417
7.625,4.033192905
7.666666667,4.226186253
7.708333333,4.340421286
7.75,4.07924612
7.791666667,4.006518847
7.833333333,4.006518847
7.875,4.103015521
7.916666667,4.030288248
7.958333333,3.933791574
8,3.995130435
8.041666667,3.995130435
8.083333333,3.976486957
8.125,3.976486957
8.166666667,3.929008696
8.208333333,3.929008696
8.25,4.019721739
8.291666667,4.110434783
8.333333333,4.150504348
8.375,4.241217391
8.416666667,3.897008696
8.458333333,3.897008696
8.5,3.806295652
8.541666667,3.806295652
8.583333333,3.823773913
8.625,3.757373913
8.666666667,3.757373913
8.708333333,3.757373913
8.75,3.68413913
8.791666667,3.68413913
8.833333333,3.68413913
8.875,3.68413913
8.916666667,3.702782609
8.958333333,3.87853913
9,3.830418535
9.041666667,3.744095665
9.083333333,3.744095665
9.125,3.744095665
9.166666667,3.744095665
9.208333333,3.603587444
9.25,3.603587444
9.291666667,3.587324365
9.333333333,3.635754858
9.375,3.635754858
9.416666667,3.652017937
9.458333333,3.652017937
9.5,3.652017937
9.541666667,3.575186846
9.583333333,3.483109118
9.625,3.498355755
9.666666667,3.498355755
9.708333333,3.566278027
9.75,3.566278027
9.791666667,3.474200299
9.833333333,3.522630792
9.875,3.474200299
9.916666667,3.45793722
9.958333333,3.45793722
10,3.528637363
10.04166667,3.528637363
10.08333333,3.516769231
10.125,3.603274725
10.16666667,3.54243956
10.20833333,3.54243956
10.25,3.444065934
10.29166667,3.444065934
10.33333333,3.530571429
10.375,3.530571429
10.41666667,3.54243956
10.45833333,3.54243956
10.5,3.628945055
10.54166667,3.615142857
10.58333333,3.615142857
10.625,3.627802198
10.66666667,3.684835165
10.70833333,3.832175824
10.75,4.007076923
10.79166667,4.018945055
10.83333333,4.007076923
10.875,3.994417582
10.91666667,4.02389011
10.95833333,4.02389011
11,3.687961783
11.04166667,3.687961783
11.08333333,3.680530786
11.125,3.773198868
11.16666667,3.757841472
11.20833333,3.784352442
11.25,3.784352442
11.29166667,3.735626327
11.33333333,3.827799009
11.375,3.675725407
11.41666667,3.775824487
11.45833333,3.73502477
11.5,3.73502477
11.54166667,3.683050248
11.58333333,3.683050248
11.625,3.690481246
11.66666667,3.683050248
11.70833333,3.690481246
11.75,3.590382166
11.79166667,3.590382166
11.83333333,3.590382166
11.875,3.582951168
11.91666667,3.582951168
11.95833333,3.57502477
12,4.027873346
12.04166667,4.017438563
12.08333333,4.093204159
12.125,4.08342155
12.16666667,4.148752363
12.20833333,4.148752363
12.25,4.128534972
12.29166667,3.978969754
12.33333333,3.969187146
12.375,3.882986767
12.41666667,3.873204159
12.45833333,3.804017013
12.5,3.804017013
12.54166667,3.804017013
12.58333333,3.804017013
12.625,3.668969754
12.66666667,3.753204159
12.70833333,3.762986767
12.75,3.77342155
12.79166667,3.783204159
12.83333333,3.77342155
12.875,3.77342155
12.91666667,3.697655955
12.95833333,3.832173913
13,3.759355742
13.04166667,3.759355742
13.08333333,3.759355742
13.125,3.825144725
13.16666667,3.825144725
13.20833333,3.814687208
13.25,3.739094304
13.29166667,3.659962652
13.33333333,3.659962652
13.375,3.649505135
13.41666667,3.649505135
13.45833333,3.725098039
13.5,3.735555556
13.54166667,3.735555556
13.58333333,3.669766573
13.625,3.755816993
13.66666667,3.765620915
13.70833333,3.834948646
13.75,3.845406162
13.79166667,3.77961718
13.83333333,3.855210084
13.875,3.929159664
13.91666667,3.929159664
13.95833333,3.929159664
14,3.860696762
14.04166667,3.923552502
14.08333333,3.998626104
14.125,3.923699706
14.16666667,4.003778214
14.20833333,3.910824338
14.25,3.89875368
14.29166667,3.831707556
14.33333333,3.818832188
14.375,3.818832188
14.41666667,3.823984298
14.45833333,3.823984298
14.5,3.836054956
14.54166667,3.916133464
14.58333333,3.929008832
14.625,3.929008832
14.66666667,3.94107949
14.70833333,3.94107949
14.75,3.953954858
14.79166667,3.966025515
14.83333333,3.966025515
14.875,4.034033366
14.91666667,4.034033366
14.95833333,4.096889107
15,4.207789364
15.04166667,4.207789364
15.08333333,4.346600626
15.125,4.335964546
15.16666667,4.335964546
15.20833333,4.324619395
15.25,4.389687174
15.29166667,4.374160584
15.33333333,4.170281543
15.375,4.170281543
15.41666667,4.158936392
15.45833333,4.158936392
15.5,4.239687174
15.54166667,4.180917623
15.58333333,4.261668405
15.625,4.261668405
15.66666667,4.272304484
15.70833333,4.357945777
15.75,4.368581856
15.79166667,4.299176225
15.83333333,4.310521376
15.875,4.459176225
15.91666667,4.459176225
15.95833333,4.459176225
16,4.584218223
16.04166667,4.584218223
16.08333333,4.584218223
16.125,4.645466817
16.16666667,4.645466817
16.20833333,4.555950506
16.25,4.62128234
16.29166667,4.62128234
16.33333333,4.555950506
16.375,4.555950506
16.41666667,4.47352081
16.45833333,4.48575928
16.5,4.497232846
16.54166667,4.497232846
16.58333333,4.57480315
16.625,4.598515186
16.66666667,4.680944882
16.70833333,4.680944882
16.75,4.693183352
16.79166667,4.770461192
16.83333333,4.716602925
16.875,4.794173228
16.91666667,4.794173228
16.95833333,4.794173228
17,4.742609148
17.04166667,4.742609148
17.08333333,4.818284823
17.125,4.732006237
17.16666667,4.732006237
17.20833333,4.720696466
17.25,4.727920998
17.29166667,4.717318087
17.33333333,4.706008316
17.375,4.621683992
17.41666667,4.697359667
17.45833333,4.621683992
17.5,4.621683992
17.54166667,4.697359667
17.58333333,4.640218295
17.625,4.640218295
17.66666667,4.71997921
17.70833333,4.71997921
17.75,4.730582121
17.79166667,4.654906445
17.83333333,4.739230769
17.875,4.739230769
17.91666667,4.814906445
17.95833333,4.872047817
18,4.857004695
18.04166667,4.84742723
18.08333333,4.919399061
18.125,4.919399061
18.16666667,4.919399061
18.20833333,4.840732394
18.25,4.840732394
18.29166667,4.758544601
18.33333333,4.758544601
18.375,4.675953052
18.41666667,4.665737089
18.45833333,4.665737089
18.5,4.747924883
18.54166667,4.757502347
18.58333333,4.695746479
18.625,4.705962441
18.66666667,4.715539906
18.70833333,4.788553991
18.75,4.798769953
18.79166667,4.731577465
18.83333333,4.887014085
18.875,4.887014085
18.91666667,4.896591549
18.95833333,4.96856338
19,5.064210526
19.04166667,5.064210526
19.08333333,5.064210526
19.125,5.12834308
19.16666667,5.197787524
19.20833333,5.053021442
19.25,5.053021442
19.29166667,4.96834308
19.33333333,4.958401559
19.375,4.888957115
19.41666667,4.877183236
19.45833333,4.877183236
19.5,4.95125731
19.54166667,5.020701754
19.58333333,4.961861598
19.625,4.812465887
19.66666667,4.887787524
19.70833333,4.887787524
19.75,4.971803119
19.79166667,4.978947368
19.83333333,4.978947368
19.875,4.988888889
19.91666667,4.988888889
19.95833333,4.988888889
20,5.206225026
20.04166667,5.195499474
20.08333333,5.195499474
20.125,5.099600421
20.16666667,5.099600421
20.20833333,5.148969506
20.25,5.07743428
20.29166667,5.07743428
20.33333333,4.923427971
20.375,4.923427971
20.41666667,4.976088328
20.45833333,5.036182965
20.5,4.976088328
20.54166667,4.987528917
20.58333333,4.987528917
20.625,4.998254469
20.66666667,4.998254469
20.70833333,5.07743428
20.75,5.088874869
20.79166667,5.035499474
20.83333333,5.046940063
20.875,5.057665615
20.91666667,5.206225026
20.95833333,5.255594111
21,5.216467005
21.04166667,5.138720812
21.08333333,5.138720812
21.125,5.128365482
21.16666667,5.128365482
21.20833333,5.128365482
21.25,5.03951269
21.29166667,5.02915736
21.33333333,4.946964467
21.375,4.946964467
21.41666667,4.934121827
21.45833333,4.934121827
21.5,4.934121827
21.54166667,4.867360406
21.58333333,4.867360406
21.625,4.807258883
21.66666667,4.807258883
21.70833333,4.956213198
21.75,5.033269036
21.79166667,4.977614213
21.83333333,4.916822335
21.875,5.060913706
21.91666667,5.127614213
21.95833333,5.198761421
22,4.993527638
22.04166667,4.983125628
22.08333333,5.053718593
22.125,5.053718593
22.16666667,5.042623116
22.20833333,5.042623116
22.25,5.032221106
22.29166667,4.877115578
22.33333333,5.013889447
22.375,4.936613065
22.41666667,4.866020101
22.45833333,4.926211055
22.5,4.858301508
22.54166667,4.858301508
22.58333333,4.79880402
22.625,4.79880402
22.66666667,4.79880402
22.70833333,4.888211055
22.75,4.888211055
22.79166667,4.909708543
22.83333333,4.843527638
22.875,4.853929648
22.91666667,4.993527638
22.95833333,4.993527638
23,5.107997558
23.04166667,5.251868132
23.08333333,5.34006105
23.125,5.428253968
23.16666667,5.313772894
23.20833333,5.301318681
23.25,5.075579976
23.29166667,5.016776557
23.33333333,5.049010989
23.375,4.947814408
23.41666667,4.947814408
23.45833333,4.978034188
23.5,4.9904884
23.54166667,4.941135531
23.58333333,4.820708181
23.625,4.8795116
23.66666667,4.974383394
23.70833333,4.986837607
23.75,5.0001221
23.79166667,5.100769231
23.83333333,4.98034188
23.875,5.081538462
23.91666667,5.1395116
23.95833333,5.176410256
24,5.141188119
24.04166667,5.222574257
24.08333333,5.222574257
24.125,5.274257426
24.16666667,5.310086634
24.20833333,5.315371287
24.25,5.301905941
24.29166667,5.153316832
24.33333333,5.18914604
24.375,5.100222772
24.41666667,5.038304455
24.45833333,5.086757426
24.5,5.038304455
24.54166667,4.956918317
24.58333333,4.969542079
24.625,4.983007426
24.66666667,5.077858911
24.70833333,5.138935644
24.75,5.10394802
24.79166667,5.20549505
24.83333333,5.166435644
24.875,5.280037129
24.91666667,5.274752475
24.95833333,5.326435644
25,5.274266667
25.04166667,5.274266667
25.08333333,5.274266667
25.125,5.3471
25.16666667,5.285766667
25.20833333,5.4046
25.25,5.465933333
25.29166667,5.3471
25.33333333,5.465933333
25.375,5.4046
25.41666667,5.3471
25.45833333,5.3471
25.5,5.3586
25.54166667,5.3586
25.58333333,5.370866667
25.625,5.428366667
25.66666667,5.428366667
25.70833333,5.527033333
25.75,5.527033333
25.79166667,5.469533333
25.83333333,5.4892
25.875,5.550533333
25.91666667,5.550533333
25.95833333,5.608033333
26,5.343046937
26.04166667,5.334391408
26.08333333,5.334391408
26.125,5.334391408
26.16666667,5.334391408
26.20833333,5.414709626
26.25,5.325735879
26.29166667,5.325735879
26.33333333,5.317621321
26.375,5.317621321
26.41666667,5.317621321
26.45833333,5.251034208
26.5,5.251034208
26.54166667,5.251034208
26.58333333,5.251034208
26.625,5.251034208
26.66666667,5.251034208
26.70833333,5.242378679
26.75,5.158965792
26.79166667,5.234264121
26.83333333,5.209323787
26.875,5.201209228
26.91666667,5.201209228
26.95833333,5.201209228
27,5.1644967
27.04166667,5.070924092
27.08333333,5.062079208
27.125,4.987912541
27.16666667,4.979067657
27.20833333,4.828514851
27.25,4.820222772
27.29166667,4.820222772
27.33333333,4.72609736
27.375,4.660222772
27.41666667,4.651930693
27.45833333,4.590173267
27.5,4.598465347
27.54166667,4.607310231
27.58333333,4.61560231
27.625,4.709727723
27.66666667,4.633292079
27.70833333,4.797466997
27.75,4.720478548
27.79166667,4.63519802
27.83333333,4.701072607
27.875,4.701072607
27.91666667,4.701072607
27.95833333,4.786353135
28,4.996390346
28.04166667,4.996390346
28.08333333,5.061699895
28.125,5.061699895
28.16666667,5.116463799
28.20833333,5.038237146
28.25,5.038237146
28.29166667,4.972927597
28.33333333,4.972927597
28.375,4.878237146
28.41666667,4.878237146
28.45833333,4.878237146
28.5,4.878237146
28.54166667,4.889485834
28.58333333,4.889485834
28.625,4.811259182
28.66666667,4.811259182
28.70833333,4.800010493
28.75,4.789464848
28.79166667,4.640713536
28.83333333,4.629464848
28.875,4.539989507
28.91666667,4.539989507
28.95833333,4.59475341
29,4.592751256
29.04166667,4.637223618
29.08333333,4.637223618
29.125,4.672035176
29.16666667,4.572939698
29.20833333,4.606909548
29.25,4.59428392
29.29166667,4.59428392
29.33333333,4.533379397
29.375,4.618103015
29.41666667,4.665540201
29.45833333,4.744824121
29.5,4.710012563
29.54166667,4.386846734
29.58333333,4.447751256
29.625,4.592537688
29.66666667,4.691633166
29.70833333,4.473844221
29.75,4.4525
29.79166667,4.420653266
29.83333333,4.472311558
29.875,4.472311558
29.91666667,4.45968593
29.95833333,4.493655779
30,4.401670354
30.04166667,4.246438053
30.08333333,4.31829646
30.125,4.307179204
30.16666667,4.211603982
30.20833333,4.260884956
30.25,4.260884956
30.29166667,4.249026549
30.33333333,4.237168142
30.375,4.164911504
30.41666667,4.08119469
30.45833333,4.08119469
30.5,4.08119469
30.54166667,4.14159292
30.58333333,4.290132743
30.625,4.24159292
30.66666667,4.325309735
30.70833333,4.396825221
30.75,4.443119469
30.79166667,4.390553097
30.83333333,4.330154867
30.875,4.419756637
30.91666667,4.355331858
30.95833333,4.355331858
31,4.740645586
31.04166667,4.72740448
31.08333333,4.72740448
31.125,4.713280632
31.16666667,4.753794466
31.20833333,4.681106719
31.25,4.666982872
31.29166667,4.570013175
31.33333333,4.500158103
31.375,4.459644269
31.41666667,4.445520422
31.45833333,4.412463768
31.5,4.426587615
31.54166667,4.524440053
31.58333333,4.70602108
31.625,4.719262187
31.66666667,4.649657444
31.70833333,4.789841897
31.75,4.947140975
31.79166667,4.752411067
31.83333333,4.555862978
31.875,4.569104084
31.91666667,4.525889328
31.95833333,4.608893281
32,4.489928826
32.04166667,4.489928826
32.08333333,4.624495848
32.125,4.580913405
32.16666667,4.634436536
32.20833333,4.634436536
32.25,4.684614472
32.29166667,4.530735469
32.33333333,4.51881376
32.375,4.506097272
32.41666667,4.506097272
32.45833333,4.418196916
32.5,4.418196916
32.54166667,4.430913405
32.58333333,4.442835113
32.625,4.442835113
32.66666667,4.455551601
32.70833333,4.46747331
32.75,4.555373665
32.79166667,4.580806643
32.83333333,4.539205219
32.875,4.592728351
32.91666667,4.592728351
32.95833333,4.724744958
33,4.750315657
33.04166667,4.736780303
33.08333333,4.767373737
33.125,4.845883838
33.16666667,4.832348485
33.20833333,4.832348485
33.25,4.676136364
33.29166667,4.615530303
33.33333333,4.602840909
33.375,4.509659091
33.41666667,4.496123737
33.45833333,4.530505051
33.5,4.587323232
33.54166667,4.587323232
33.58333333,4.548535354
33.625,4.61354798
33.66666667,4.61354798
33.70833333,4.67415404
33.75,4.639772727
33.79166667,4.667979798
33.83333333,4.681515152
33.875,4.681515152
33.91666667,4.794444444
33.95833333,4.827979798
34,4.905080831
34.04166667,4.841732102
34.08333333,4.82943418
34.125,4.879665127
34.16666667,4.973706697
34.20833333,4.832655889
34.25,4.820357968
34.29166667,4.703429561
34.33333333,4.610127021
34.375,4.597829099
34.41666667,4.597829099
34.45833333,4.584711316
34.5,4.510357968
34.54166667,4.522655889
34.58333333,4.586004619
34.625,4.548071594
34.66666667,4.548071594
34.70833333,4.648660508
34.75,4.711189376
34.79166667,4.777886836
34.83333333,4.830727483
34.875,4.843025404
34.91666667,4.792794457
34.95833333,4.792794457
35,4.836285714
35.04166667,4.889857143
35.08333333,4.822571429
35.125,4.876142857
35.16666667,4.778857143
35.20833333,4.778857143
35.25,4.766
35.29166667,4.663142857
35.33333333,4.663142857
35.375,4.650285714
35.41666667,4.553
35.45833333,4.553
35.5,4.566714286
35.54166667,4.477571429
35.58333333,4.547571429
35.625,4.504142857
35.66666667,4.663285714
35.70833333,4.606142857
35.75,4.677
35.79166667,4.760714286
35.83333333,4.743714286
35.875,4.743714286
35.91666667,4.743714286
35.95833333,4.947142857
36,4.948887515
36.04166667,4.948887515
36.08333333,4.889802225
36.125,4.936279357
36.16666667,4.936279357
36.20833333,4.922830655
36.25,4.969307787
36.29166667,4.85578492
36.33333333,4.899357231
36.375,4.796699629
36.41666667,4.749357231
36.45833333,4.735908529
36.5,4.702880099
36.54166667,4.649283066
36.58333333,4.661891224
36.625,4.718912237
36.66666667,4.832435105
36.70833333,4.845043263
36.75,4.948541409
36.79166667,5.051199011
36.83333333,4.934796044
36.875,4.978368356
36.91666667,4.978368356
36.95833333,5.078442522
37,5.159728507
37.04166667,5.143076923
37.08333333,5.111704374
37.125,5.156877828
37.16666667,5.188250377
37.20833333,5.232383107
37.25,5.181191554
37.29166667,5.149819005
37.33333333,5.044012066
37.375,4.995987934
37.41666667,4.951794872
37.45833333,4.966515837
37.5,4.951794872
37.54166667,4.999819005
37.58333333,5.015429864
37.625,5.032081448
37.66666667,5.016319759
37.70833333,5.152669683
37.75,5.047692308
37.79166667,5.259517345
37.83333333,5.124147813
37.875,5.124147813
37.91666667,5.189140271
37.95833333,5.189140271
38,5.141512309
38.04166667,5.090867526
38.08333333,5.141512309
38.125,5.182403283
38.16666667,5.287069168
38.20833333,5.337713951
38.25,5.035533411
38.29166667,4.930867526
38.33333333,4.972579132
38.375,4.972579132
38.41666667,4.984888628
38.45833333,4.984888628
38.5,4.984888628
38.54166667,4.998018757
38.58333333,4.943997655
38.625,5.114994138
38.66666667,5.010328253
38.70833333,5.165638921
38.75,5.060973036
38.79166667,5.010328253
38.83333333,4.956307151
38.875,5.103177022
38.91666667,5.090867526
38.95833333,5.077737397
39,5.052352941
39.04166667,5.09563818
39.08333333,5.040699223
39.125,5.040699223
39.16666667,4.994239734
39.20833333,4.982586016
39.25,4.982586016
39.29166667,4.831809101
39.33333333,4.874317425
39.375,4.819378468
39.41666667,4.874317425
39.45833333,4.862663707
39.5,4.785349612
39.54166667,4.797780244
39.58333333,4.868812431
39.625,4.935405105
39.66666667,4.981864595
39.70833333,4.981864595
39.75,4.923263041
39.79166667,4.879977802
39.83333333,4.97581576
39.875,4.97581576
39.91666667,5.064783574
39.95833333,5.064783574
40,5.112274413
40.04166667,5.187985167
40.08333333,5.187985167
40.125,5.17500618
40.16666667,5.132917182
40.20833333,5.132917182
40.25,5.071606922
40.29166667,5.058627936
40.33333333,5.010568603
40.375,5.010568603
40.41666667,4.996724351
40.45833333,4.907169345
40.5,4.921013597
40.54166667,4.984622991
40.58333333,4.984622991
40.625,5.045933251
40.66666667,4.947836836
40.70833333,4.960815822
40.75,5.101001236
40.79166667,5.114845488
40.83333333,5.125253399
40.875,5.125253399
40.91666667,5.125253399
40.95833333,5.125253399
41,5.219179367
41.04166667,5.206049238
41.08333333,5.248956624
41.125,5.236647128
41.16666667,5.174501758
41.20833333,5.162192263
41.25,5.015322392
41.29166667,5.002192263
41.33333333,4.894279015
41.375,4.85137163
41.41666667,4.839062134
41.45833333,4.780867526
41.5,4.826635404
41.54166667,4.881852286
41.58333333,4.908112544
41.625,4.81943728
41.66666667,4.831746776
41.70833333,4.889941383
41.75,4.903071512
41.79166667,4.915381008
41.83333333,5.023294256
41.875,5.035603751
41.91666667,5.225381008
41.95833333,5.17961313
42,5.222996005
42.04166667,5.32
42.08333333,5.32
42.125,5.305086551
42.16666667,5.305086551
42.20833333,5.255019973
42.25,5.208082557
42.29166667,5.062996005
42.33333333,5.00207723
42.375,5.062996005
42.41666667,5.062996005
42.45833333,5.062996005
42.5,5.127976032
42.54166667,5.14195739
42.58333333,5.091890812
42.625,5.058934754
42.66666667,5.200892144
42.70833333,5.200892144
42.75,5.215805593
42.79166667,5.215805593
42.83333333,5.368934754
42.875,5.318868176
42.91666667,5.368934754
42.95833333,5.368934754
43,5.519656051
43.04166667,5.483541401
43.08333333,5.445019108
43.125,5.445019108
43.16666667,5.445019108
43.20833333,5.445019108
43.25,5.408904459
43.29166667,5.370382166
43.33333333,5.357006369
43.375,5.395528662
43.41666667,5.395528662
43.45833333,5.431643312
43.5,5.445019108
43.54166667,5.459286624
43.58333333,5.47355414
43.625,5.47355414
43.66666667,5.525452229
43.70833333,5.486929936
43.75,5.464191083
43.79166667,5.660305732
43.83333333,5.734942675
43.875,5.696420382
43.91666667,5.821184713
43.95833333,5.733171975
44,5.673340733
44.04166667,5.66108768
44.08333333,5.648834628
44.125,5.510321865
44.16666667,5.498834628
44.20833333,5.35108768
44.25,5.339600444
44.29166667,5.312008879
44.33333333,5.236947836
44.375,5.216348502
44.41666667,5.216348502
44.45833333,5.152774695
44.5,5.227835738
44.54166667,5.24008879
44.58333333,5.251576027
44.625,5.263063263
44.66666667,5.263063263
44.70833333,5.295915649
44.75,5.308168701
44.79166667,5.308168701
44.83333333,5.462142064
44.875,5.462142064
44.91666667,5.605915649
44.95833333,5.594428413
45,5.717655334
45.04166667,5.799062134
45.08333333,5.717655334
45.125,5.799062134
45.16666667,5.664501758
45.20833333,5.625111372
45.25,5.541078546
45.29166667,5.583094959
45.33333333,5.442778429
45.375,5.442778429
45.41666667,5.526811254
45.45833333,5.442778429
45.5,5.442778429
45.54166667,5.403388042
45.58333333,5.403388042
45.625,5.442778429
45.66666667,5.442778429
45.70833333,5.541078546
45.75,5.541078546
45.79166667,5.541078546
45.83333333,5.541078546
45.875,5.717655334
45.91666667,5.757045721
45.95833333,5.675638921
46,5.715768482
46.04166667,5.704873541
46.08333333,5.555768482
46.125,5.638103113
46.16666667,5.555768482
46.20833333,5.555768482
46.25,5.410836576
46.29166667,5.482276265
46.33333333,5.482276265
46.375,5.482276265
46.41666667,5.482276265
46.45833333,5.333171206
46.5,5.389727626
46.54166667,5.399941634
46.58333333,5.399941634
46.625,5.399941634
46.66666667,5.399941634
46.70833333,5.399941634
46.75,5.399941634
46.79166667,5.473433852
46.83333333,5.473433852
46.875,5.473433852
46.91666667,5.473433852
46.95833333,5.462538911
47,5.469229229
47.04166667,5.618018018
47.08333333,5.689129129
47.125,5.738718719
47.16666667,5.816396396
47.20833333,5.678618619
47.25,5.448208208
47.29166667,5.519319319
47.33333333,5.519319319
47.375,5.519319319
47.41666667,5.448208208
47.45833333,5.52982983
47.5,5.607507508
47.54166667,5.546906907
47.58333333,5.558118118
47.625,5.642152152
47.66666667,5.642152152
47.70833333,5.585995996
47.75,5.663673674
47.79166667,5.663673674
47.83333333,5.663673674
47.875,5.736496496
47.91666667,5.736496496
47.95833333,5.736496496
48,5.614941084
48.04166667,5.614941084
48.08333333,5.614941084
48.125,5.606142969
48.16666667,5.687918303
48.20833333,5.537368421
48.25,5.619143755
48.29166667,5.610895522
48.33333333,5.465145326
48.375,5.538672427
48.41666667,5.538672427
48.45833333,5.465145326
48.5,5.405168892
48.54166667,5.413417125
48.58333333,5.503990573
48.625,5.572765122
48.66666667,5.49923802
48.70833333,5.507486253
48.75,5.571461115
48.79166667,5.571461115
48.83333333,5.640235664
48.875,5.640235664
48.91666667,5.640235664
48.95833333,5.640235664
49,5.757177638
49.04166667,5.747078449
49.08333333,5.830613165
49.125,5.821145176
49.16666667,5.821145176
49.20833333,5.749458972
49.25,5.665924256
49.29166667,5.589458972
49.33333333,5.589458972
49.375,5.589458972
49.41666667,5.579359784
49.45833333,5.501045987
49.5,5.501045987
49.54166667,5.511145176
49.58333333,5.511145176
49.625,5.521244364
49.66666667,5.521244364
49.70833333,5.521244364
49.75,5.521244364
49.79166667,5.521244364
49.83333333,5.58761046
49.875,5.577511271
49.91666667,5.577511271
49.95833333,5.567412083
50,5.668742515
50.04166667,5.668742515
50.08333333,5.658263473
50.125,5.663053892
50.16666667,5.57506986
50.20833333,5.57506986
50.25,5.497075848
50.29166667,5.486596806
50.33333333,5.486596806
50.375,5.331397206
50.41666667,5.331397206
50.45833333,5.331397206
50.5,5.34257485
50.54166667,5.353053892
50.58333333,5.286726547
50.625,5.358742515
50.66666667,5.36992016
50.70833333,5.380399202
50.75,5.386387226
50.79166667,5.386387226
50.83333333,5.386387226
50.875,5.469580838
50.91666667,5.458403194
50.95833333,5.530409182
51,5.612168906
51.04166667,5.682706334
51.08333333,5.598637236
51.125,5.528099808
51.16666667,5.519174664
51.20833333,5.508119002
51.25,5.363877159
51.29166667,5.363877159
51.33333333,5.288637236
51.375,5.288637236
51.41666667,5.219539347
51.45833333,5.23059501
51.5,5.170422265
51.54166667,5.19184261
51.58333333,5.127658349
51.625,5.077850288
51.66666667,5.082763916
51.70833333,5.082763916
51.75,5.07487524
51.79166667,5.064510557
51.83333333,5.133608445
51.875,5.133608445
51.91666667,5.20731286
51.95833333,5.277850288
52,5.37765343
52.04166667,5.302518051
52.08333333,5.222373646
52.125,5.222373646
52.16666667,5.212761733
52.20833333,5.068023466
52.25,5.068023466
52.29166667,5.068023466
52.33333333,5.068023466
52.375,5.057770758
52.41666667,5.068023466
52.45833333,5.077635379
52.5,5.087247292
52.54166667,5.087247292
52.58333333,5.0975
52.625,5.186326715
52.66666667,5.196579422
52.70833333,5.196579422
52.75,5.271444043
52.79166667,5.271444043
52.83333333,5.271444043
52.875,5.341046931
52.91666667,5.406570397
52.95833333,5.476462094
53,5.598995516
53.04166667,5.346780269
53.08333333,5.429434978
53.125,5.496878924
53.16666667,5.420161435
53.20833333,5.410744395
53.25,5.240556054
53.29166667,5.250071749
53.33333333,5.240654709
53.375,5.241426009
53.41666667,5.241426009
53.45833333,5.241426009
53.5,5.250843049
53.54166667,5.270304933
53.58333333,5.299183857
53.625,5.250573991
53.66666667,5.414825112
53.70833333,5.414825112
53.75,5.477919283
53.79166667,5.468502242
53.83333333,5.468502242
53.875,5.525757848
53.91666667,5.525757848
53.95833333,5.516340807
54,5.640860507
54.04166667,5.702318841
54.08333333,5.686195652
54.125,5.824030797
54.16666667,5.745
54.20833333,5.659112319
54.25,5.346394928
54.29166667,5.277509058
54.33333333,5.267998188
54.375,5.185009058
54.41666667,5.246467391
54.45833333,5.105978261
54.5,5.116123188
54.54166667,5.135144928
54.58333333,5.164311594
54.625,5.262998188
54.66666667,5.292164855
54.70833333,5.375153986
54.75,5.454184783
54.79166667,5.454184783
54.83333333,5.527663043
54.875,5.527663043
54.91666667,5.658007246
54.95833333,5.658007246
55,5.858687329
55.04166667,5.774047402
55.08333333,5.839817685
55.125,5.830820419
55.16666667,5.901604376
55.20833333,5.58047402
55.25,5.421103008
55.29166667,5.411668186
55.33333333,5.32680948
55.375,5.397593437
55.41666667,5.247657247
55.45833333,5.247657247
55.5,5.191731996
55.54166667,5.211230629
55.58333333,5.230319052
55.625,5.249817685
55.66666667,5.339033728
55.70833333,5.433108478
55.75,5.508532361
55.79166667,5.508532361
55.83333333,5.568185962
55.875,5.633546035
55.91666667,5.624111212
55.95833333,5.76461258
56,5.914030521
56.04166667,5.914030521
56.08333333,6.061346499
56.125,5.983114901
56.16666667,6.05497307
56.20833333,6.137657092
56.25,5.505978456
56.29166667,5.4155386
56.33333333,5.487396768
56.375,5.412854578
56.41666667,5.41070018
56.45833333,5.419991023
56.5,5.429901257
56.54166667,5.448482944
56.58333333,5.392226212
56.625,5.401517056
56.66666667,5.489658887
56.70833333,5.563581688
56.75,5.572872531
56.79166667,5.641813285
56.83333333,5.641813285
56.875,5.697154399
56.91666667,5.687863555
56.95833333,5.822971275
57,5.901366834
57.04166667,5.959788945
