$NML Br1 inflow Tw year 2005 gap filled with dly averaged filled Tw YC 02/02/2023,
",,,",
Jday,Tw (deg C)
347.458,7.77705147
347.500,7.796245915
347.542,7.850645984
347.583,7.905574061
347.625,7.905574061
347.667,7.931446468
347.708,7.931446468
347.750,7.931446468
347.792,7.931446468
347.833,7.850645984
347.875,7.781167922
347.917,7.863846191
347.958,7.877046399
348.000,7.957318875
348.042,7.73117124
348.083,7.805038718
348.125,7.792690848
348.167,7.916223978
348.208,7.903876108
348.250,7.928919268
348.292,7.855472457
348.333,7.683535675
348.375,7.671187805
348.417,7.64698598
348.458,7.634638109
348.500,7.610436284
348.542,7.671955892
348.583,7.612908825
348.625,7.660101936
348.667,7.684303762
348.708,7.696157717
348.750,7.696157717
348.792,7.634638109
348.833,7.560770631
348.875,7.573118502
348.917,7.584972457
348.958,7.609668197
349.000,7.633870023
349.042,7.994663493
349.083,8.042986326
349.125,8.028836841
349.167,8.076765364
349.208,8.124127907
349.250,8.109978422
349.292,8.034882889
349.333,7.959221377
349.375,7.883559865
349.417,7.855826876
349.458,7.841677391
349.500,7.889605914
349.542,7.889605914
349.583,7.855432565
349.625,7.828093886
349.667,7.841677391
349.708,7.855826876
349.750,7.931488388
349.792,7.86997636
349.833,7.794314848
349.875,7.767456314
349.917,7.822047838
349.958,7.836197322
350.000,7.809338789
350.042,7.393933667
350.083,7.406784832
350.125,7.394936135
350.167,7.460882694
350.208,7.4371853
350.250,7.42581055
350.292,7.325265794
350.333,7.301568399
350.375,7.238172162
350.417,7.278344952
350.458,7.266496255
350.500,7.243272808
350.542,7.231424111
350.583,7.19487555
350.625,7.168027874
350.667,7.231424111
350.708,7.243272808
350.750,7.191725268
350.792,7.179876571
350.833,7.179876571
350.875,7.102555262
350.917,7.114403959
350.958,7.125778709
351.000,7.137627406
351.042,7.652768582
351.083,7.612157471
351.125,7.654862233
351.167,7.678455884
351.208,7.626190233
351.250,7.635155312
351.292,7.621111884
351.333,7.606483312
351.375,7.649188074
351.417,7.649188074
351.458,7.539003947
351.500,7.524960519
351.542,7.539003947
351.583,7.522281725
351.625,7.553632519
351.667,7.582889661
351.708,7.59693309
351.750,7.611561661
351.792,7.582900328
351.833,7.540195566
351.875,7.497490804
351.917,7.583496138
351.958,7.583496138
352.000,7.640829471
352.042,7.459512464
352.083,7.446358782
352.125,7.366324987
352.167,7.353697452
352.208,7.407423884
352.250,7.42622941
352.292,7.295106638
352.333,7.533682273
352.375,7.387294511
352.417,7.342707768
352.458,7.329554086
352.500,7.262673973
352.542,7.262673973
352.583,7.249520291
352.625,7.249520291
352.667,7.236366609
352.708,7.223739074
352.750,7.217236841
352.792,7.089978846
352.833,7.023098732
352.875,7.035726267
352.917,7.035726267
352.958,7.115760063
353.000,7.048879949
353.042,6.849341349
353.083,6.837651208
353.125,6.904675935
353.167,6.904675935
353.208,6.904675935
353.250,6.91589847
353.292,6.893355434
353.333,6.86103149
353.375,6.872721631
353.417,6.872721631
353.458,6.79447437
353.500,6.872721631
353.542,6.883944166
353.583,6.895634307
353.625,6.973881568
353.667,6.996794244
353.708,7.098421788
353.750,7.008854025
353.792,7.133024604
353.833,6.999442758
353.875,7.011132899
353.917,7.100602695
353.958,7.100602695
354.000,7.034045575
354.042,6.870586351
354.083,6.947300433
354.125,6.936760587
354.167,6.916102489
354.208,6.992394977
354.250,6.971736879
354.292,6.804127625
354.333,6.766874269
354.375,6.92999909
354.417,6.919459244
354.458,6.909340993
354.500,6.898801147
354.542,6.714596634
354.583,6.714596634
354.625,6.638304146
354.667,6.648843992
354.708,6.648843992
354.750,6.772929681
354.792,6.756334423
354.833,6.669502089
354.875,6.680041935
354.917,6.690160187
354.958,6.700700033
355.000,6.700700033
355.042,6.876647884
355.083,6.865535043
355.125,6.999322333
355.167,6.988209492
355.208,6.965057741
355.250,6.942369025
355.292,6.827669501
355.333,6.750702359
355.375,6.896528558
355.417,6.884952683
355.458,6.794907287
355.500,6.794907287
355.542,6.716437767
355.583,6.716437767
355.625,6.728013643
355.667,6.818059038
355.708,6.829171879
355.750,6.840747754
355.792,6.77385411
355.833,6.785429985
355.875,6.796542826
355.917,6.808118701
355.958,6.898164097
356.000,6.896661719
356.042,5.967945848
356.083,5.967945848
356.125,5.963175754
356.167,6.013988088
356.208,6.009217994
356.250,5.944286181
356.292,5.879354368
356.333,5.874775078
356.375,5.874775078
356.417,5.934936797
356.458,5.903602568
356.500,5.999677806
356.542,5.944286181
356.583,5.949056275
356.625,5.953826369
356.667,5.898243941
356.708,5.903014035
356.750,5.907784129
356.792,5.912554224
356.833,5.912554224
356.875,5.856971795
356.917,5.856971795
356.958,5.856971795
357.000,5.945961004
357.042,5.933929591
357.083,5.928185405
357.125,5.922441219
357.167,5.916697033
357.208,5.989477188
357.250,5.983733002
357.292,5.977988816
357.333,5.966730211
357.375,5.955241839
357.417,5.943983234
357.458,5.862355973
357.500,5.92100649
357.542,5.831453312
357.583,5.81996494
357.625,5.808706335
357.667,5.730411761
357.708,5.73592618
357.750,5.73592618
357.792,5.730411761
357.833,5.730411761
357.875,5.802962149
357.917,5.730411761
357.958,5.814220754
358.000,5.822376438
358.042,6.033315229
358.083,5.933865814
358.125,6.025568498
358.167,6.10887889
358.208,6.092739868
358.250,6.076600845
358.292,6.060784603
358.333,6.052715091
358.375,6.136025484
358.417,5.920987631
358.458,5.968858416
358.500,6.004298023
358.542,5.996551292
358.583,5.996551292
358.625,5.904848608
358.667,5.91291812
358.708,5.929057142
358.750,5.929057142
358.792,5.929057142
358.833,5.929057142
358.875,6.036576069
358.917,6.04464558
358.958,6.052715091
359.000,6.017275484
359.042,6.661764157
359.083,6.71973766
359.125,6.637377503
359.167,6.61299085
359.208,6.588604196
359.250,6.552511949
359.292,6.540318622
359.333,6.586098799
359.375,6.586098799
359.417,6.573905472
359.458,6.561712145
359.500,6.631878975
359.542,6.631878975
359.583,6.644072302
359.625,6.644072302
359.667,6.668458956
359.708,6.640696171
359.750,6.704551203
359.792,6.763522417
359.833,6.775715743
359.875,6.78790907
359.917,6.800102397
359.958,6.812295724
360.000,6.777711164
360.042,6.379805654
360.083,6.379805654
360.125,6.370131741
360.167,6.376216685
360.208,6.331436089
360.250,6.312475219
360.292,6.293127393
360.333,6.273779567
360.375,6.341629809
360.417,6.235083915
360.458,6.312608069
360.500,6.28358633
360.542,6.264238504
360.583,6.148018697
360.625,6.148018697
360.667,6.157692611
360.708,6.18312538
360.750,6.177040437
360.792,6.177040437
360.833,6.273912417
360.875,6.196388263
360.917,6.28358633
360.958,6.196388263
361.000,6.293260243
361.042,6.539167178
361.083,6.46608621
361.125,6.454072541
361.167,6.380309543
361.208,6.612914111
361.250,6.673981408
361.292,6.747062376
361.333,6.600900441
361.375,6.600900441
361.417,6.600900441
361.458,6.539833143
361.500,6.491112499
361.542,6.356964234
361.583,6.368977903
361.625,6.307910606
361.667,6.319924276
361.708,6.440377892
361.750,6.20980335
361.792,6.173096375
361.833,6.185110045
361.875,6.209137385
361.917,6.245178394
361.958,6.257192064
362.000,6.329459502
362.042,5.607432398
362.083,5.600799745
362.125,5.594432398
362.167,5.642008929
362.208,5.841371173
362.250,5.841371173
362.292,5.574534439
362.333,5.567901786
362.375,5.561269133
362.417,5.641371173
362.458,5.641371173
362.500,5.63473852
362.542,5.628105867
362.583,5.628105867
362.625,5.621473214
362.667,5.621473214
362.708,5.588947704
362.750,5.528105867
362.792,5.528105867
362.833,5.528105867
362.875,5.528105867
362.917,5.521473214
362.958,5.514840561
363.000,5.508207908
363.042,5.385361941
363.083,5.37845771
363.125,5.364649246
363.167,5.27845771
363.208,5.257745015
363.250,5.243936551
363.292,5.222947687
363.333,5.209139224
363.375,5.188426529
363.417,5.088663166
363.458,5.160533433
363.500,5.03815036
363.542,5.031246128
363.583,5.024341897
363.625,5.031246128
363.667,5.03815036
363.708,4.92957575
363.750,4.936479981
363.792,4.943384213
363.833,4.950564614
363.875,5.088663166
363.917,4.964373077
363.958,4.97818154
364.000,4.985085772
364.042,5.061101207
364.083,5.061101207
364.125,5.054540544
364.167,5.054540544
364.208,5.047979881
364.250,5.041419219
364.292,5.041419219
364.333,5.034858556
364.375,5.034858556
364.417,5.097705221
364.458,5.126284709
364.500,5.119724047
364.542,5.02173723
364.583,5.119724047
364.625,5.119724047
364.667,5.119724047
364.708,5.119724047
364.750,5.126284709
364.792,5.132845372
364.833,5.132845372
364.875,5.110826547
364.917,5.237392851
364.958,5.243953514
365.000,5.250514177
365.042,5.806862527
365.083,5.807845291
365.125,5.81219549
365.167,5.813217565
365.208,5.814200329
365.250,5.836370466
365.292,5.870326624
365.333,5.876360541
365.375,5.853771261
365.417,5.841705215
365.458,5.850685637
365.500,5.828096357
365.542,5.830061885
365.583,5.822626062
365.625,5.823608826
365.667,5.822626062
365.708,5.825993496
365.750,5.853633928
365.792,5.859805177
365.833,5.853908593
365.875,5.831838265
365.917,5.852041087
365.958,5.847087957
366.000,5.841152062
366.042,5.94039438
