$Tulloch branch 1 inflow year 2006 YC 04/11/2023,
",,,",
Jday,Inflow
232.375,87.41328048
232.4166667,90.55642078
232.4583333,90.72632026
232.5,90.41483789
232.5416667,98.85317854
232.5833333,181.6508566
232.625,184.2559819
232.6666667,184.114399
232.7083333,183.8595498
232.75,183.6047006
232.7916667,179.7819623
232.8333333,95.45518901
232.875,87.3849639
232.9166667,13.05394308
232.9583333,9.542687243
233,9.542687243
233.0416667,9.542687243
233.0833333,9.542687243
233.125,9.542687243
233.1666667,9.542687243
233.2083333,9.542687243
233.25,9.542687243
233.2916667,5.181934022
233.3333333,10.13733541
233.375,92.73679739
233.4166667,95.79498797
233.4583333,95.79498797
233.5,96.19142008
233.5416667,97.21081693
233.5833333,120.3737788
233.625,121.7896078
233.6666667,122.044457
233.7083333,121.9595073
233.75,121.8745576
233.7916667,120.7418944
233.8333333,97.35239983
233.875,95.96488744
233.9166667,96.13478692
233.9583333,96.13478692
234,92.19878239
234.0416667,7.277360895
234.0833333,1.698994761
234.125,1.698994761
234.1666667,1.698994761
234.2083333,1.698994761
234.25,9.882486196
234.2916667,96.07815376
234.3333333,88.8857426
234.375,91.83066686
234.4166667,94.06767662
234.4583333,95.0587569
234.5,112.2752372
234.5416667,113.2380008
234.5833333,121.308226
234.625,121.8745576
234.6666667,121.8745576
234.7083333,121.6197083
234.75,121.7612912
234.7916667,121.3365425
234.8333333,112.9831516
234.875,112.6716693
234.9166667,112.7849356
234.9583333,111.1992071
235,99.47614328
235.0416667,7.956958799
235.0833333,1.670678182
235.125,1.670678182
235.1666667,1.670678182
235.2083333,1.670678182
235.25,11.12841569
235.2916667,117.3155883
235.3333333,121.4214923
235.375,121.5913918
235.4166667,121.6763415
235.4583333,122.0161405
235.5,122.044457
235.5416667,122.2709897
235.5833333,121.9595073
235.625,121.6480249
235.6666667,122.3276228
235.7083333,122.0161405
235.75,122.1294068
235.7916667,122.044457
235.8333333,121.9028741
235.875,122.2143565
235.9166667,122.2709897
235.9583333,122.2426731
236,117.0324225
236.0416667,8.35339091
236.0833333,1.557411865
236.125,1.557411865
236.1666667,1.557411865
236.2083333,1.557411865
236.25,1.557411865
236.2916667,10.5620841
236.3333333,109.0188305
236.375,113.1247345
236.4166667,113.1247345
236.4583333,112.9265185
236.5,113.0681014
236.5416667,113.6910661
236.5833333,122.5258389
236.625,122.1860399
236.6666667,121.7612912
236.7083333,122.1294068
236.75,121.5913918
236.7916667,110.4346595
236.8333333,109.8400113
236.875,109.4435792
236.9166667,109.0754637
236.9583333,109.4152626
237,104.8562934
237.0416667,7.843692482
237.0833333,1.642361603
237.125,1.642361603
237.1666667,1.642361603
237.2083333,1.642361603
237.25,1.642361603
237.2916667,10.90188305
237.3333333,105.7624239
237.375,109.5002124
237.4166667,112.1336543
237.4583333,109.0471471
237.5,108.7639813
237.5416667,118.5332012
237.5833333,119.4110151
237.625,117.1740054
237.6666667,117.4571712
237.7083333,117.6553872
237.75,117.4854878
237.7916667,117.6837038
237.8333333,117.5704375
237.875,117.5138043
237.9166667,117.7120204
237.9583333,112.9831516
238,14.44145547
238.0416667,9.910802775
238.0833333,9.910802775
238.125,9.910802775
238.1666667,9.910802775
238.2083333,9.910802775
238.25,14.10165652
238.2916667,95.96488744
238.3333333,99.64604276
238.375,99.36287696
238.4166667,98.90981169
238.4583333,100.5521733
238.5,116.6359904
238.5416667,117.5421209
238.5833333,117.6270706
238.625,117.5704375
238.6666667,117.6270706
238.7083333,117.7120204
238.75,117.6837038
238.7916667,117.5421209
238.8333333,116.0130256
238.875,89.11227524
238.9166667,88.17782812
238.9583333,85.09132097
239,13.3087923
239.0416667,9.854169616
239.0833333,9.854169616
239.125,9.854169616
239.1666667,9.854169616
239.2083333,9.854169616
239.25,9.854169616
239.2916667,14.83788758
239.3333333,113.0397848
239.375,117.4288546
239.4166667,117.3439049
239.4583333,117.4288546
239.5,117.7969701
239.5416667,117.6837038
239.5833333,117.5421209
239.625,117.5987541
239.6666667,117.5421209
239.7083333,117.5138043
239.75,117.3155883
239.7916667,117.7686535
239.8333333,117.8536033
239.875,117.8819199
239.9166667,117.6270706
239.9583333,113.0114682
240,14.66798811
240.0416667,10.08070225
240.0833333,10.08070225
240.125,10.08070225
240.1666667,10.08070225
240.2083333,10.08070225
240.25,10.08070225
240.2916667,14.46977205
240.3333333,113.2380008
240.375,117.6553872
240.4166667,117.5987541
240.4583333,117.7686535
240.5,117.6553872
240.5416667,117.6837038
240.5833333,117.7120204
240.625,117.740337
240.6666667,117.4571712
240.7083333,117.5704375
240.75,117.7686535
240.7916667,117.5704375
240.8333333,117.7969701
240.875,117.6270706
240.9166667,112.8698853
240.9583333,13.0256265
241,11.26999858
241.0416667,10.25060173
241.0833333,9.797536458
241.125,9.797536458
241.1666667,9.797536458
241.2083333,9.797536458
241.25,13.50700835
241.2916667,85.03468781
241.3333333,88.43267733
241.375,87.52654679
241.4166667,88.17782812
241.4583333,87.97961206
241.5,87.66812969
241.5416667,88.00792864
241.5833333,98.08863089
241.625,217.5845958
241.6666667,220.3879371
241.7083333,180.4898768
241.75,176.6105055
241.7916667,115.786493
241.8333333,112.0487045
241.875,111.6239558
241.9166667,111.2841569
241.9583333,107.4331021
242,14.38482231
242.0416667,8.976355656
242.0833333,8.976355656
242.125,8.976355656
242.1666667,8.976355656
242.2083333,8.976355656
242.25,8.976355656
242.2916667,8.693189863
242.3333333,2.605125301
242.375,9.71258672
242.4166667,88.43267733
242.4583333,91.26433527
242.5,100.5521733
242.5416667,199.0938695
242.5833333,202.9449243
242.625,203.029874
242.6666667,202.5201756
242.7083333,198.046156
242.75,94.94549058
242.7916667,88.51762707
242.8333333,88.46099391
242.875,88.51762707
242.9166667,88.09287838
242.9583333,88.54594365
243,85.48775308
243.0416667,13.59195809
243.0833333,9.25952145
243.125,9.25952145
243.1666667,9.25952145
243.2083333,9.25952145
243.25,9.25952145
243.2916667,9.23120487
243.3333333,9.25952145
243.375,13.81849073
243.4166667,96.55953561
243.4583333,99.81594223
243.5,99.87257539
243.5416667,88.51762707
243.5833333,97.55061589
243.625,199.2637689
243.6666667,198.6408042
243.7083333,100.0141583
243.75,95.96488744
243.7916667,95.93657086
243.8333333,97.40903299
243.875,88.51762707
243.9166667,87.49823021
243.9583333,85.00637123
244,12.82741045
244.0416667,9.514370664
244.0833333,9.486054085
244.125,9.542687243
244.1666667,9.486054085
244.2083333,9.542687243
244.25,9.486054085
244.2916667,9.542687243
244.3333333,9.486054085
244.375,9.401104347
244.4166667,13.36542546
244.4583333,84.86478833
244.5,97.52229931
244.5416667,198.1877389
244.5833333,203.567889
244.625,203.4263061
244.6666667,199.660201
244.7083333,99.16466091
244.75,94.15262636
244.7916667,94.15262636
244.8333333,94.01104347
244.875,93.92609373
244.9166667,91.23601869
244.9583333,14.49808863
245,9.797536458
245.0416667,9.797536458
245.0833333,9.797536458
245.125,9.287838029
245.1666667,8.494973807
245.2083333,8.523290387
245.25,8.523290387
245.2916667,8.551606966
245.3333333,8.523290387
245.375,8.494973807
245.4166667,12.09117939
245.4583333,84.6382557
245.5,97.97536458
245.5416667,193.8836189
245.5833333,197.6780405
245.625,197.1683421
245.6666667,197.1117089
245.7083333,193.0624381
245.75,120.8834773
245.7916667,92.08551607
245.8333333,91.20770211
245.875,91.06611921
245.9166667,90.86790316
245.9583333,88.14951154
246,14.38482231
246.0416667,10.53376752
246.0833333,10.50545094
246.125,10.53376752
246.1666667,10.53376752
246.2083333,10.53376752
246.25,10.53376752
246.2916667,10.53376752
246.3333333,10.53376752
246.375,10.53376752
246.4166667,14.271556
246.4583333,82.20302987
246.5,13.08225966
246.5416667,13.59195809
246.5833333,85.4594365
246.625,87.95129548
246.6666667,97.72051536
246.7083333,199.6885176
246.75,203.3130398
246.7916667,203.0015574
246.8333333,198.92397
246.875,94.15262636
246.9166667,84.92142149
246.9583333,11.89296333
247,8.891405918
247.0416667,10.47713436
247.0833333,10.47713436
247.125,10.47713436
247.1666667,10.47713436
247.2083333,10.47713436
247.25,10.47713436
247.2916667,10.47713436
247.3333333,10.47713436
247.375,10.47713436
247.4166667,12.91236019
247.4583333,85.37448676
247.5,88.00792864
247.5416667,88.17782812
247.5833333,88.37604417
247.625,98.42842985
247.6666667,217.7828118
247.7083333,221.7754495
247.75,221.7471329
247.7916667,222.9364293
247.8333333,217.6412289
247.875,94.94549058
247.9166667,88.09287838
247.9583333,88.09287838
248,84.83647175
248.0416667,12.77077729
248.0833333,10.10901883
248.125,10.10901883
248.1666667,10.10901883
248.2083333,10.10901883
248.25,10.10901883
248.2916667,6.484496673
248.3333333,1.104346595
248.375,1.104346595
248.4166667,1.104346595
248.4583333,10.39218462
248.5,117.9102364
248.5416667,122.5258389
248.5833333,122.6674218
248.625,122.5258389
248.6666667,122.6107886
248.7083333,122.5541555
248.75,122.3559394
248.7916667,122.6107886
248.8333333,122.7523715
248.875,117.6553872
248.9166667,7.815375903
248.9583333,1.274246071
249,1.274246071
249.0416667,1.274246071
249.0833333,1.274246071
249.125,1.274246071
249.1666667,1.274246071
249.2083333,1.274246071
249.25,1.274246071
249.2916667,1.274246071
249.3333333,1.274246071
249.375,1.274246071
249.4166667,1.274246071
249.4583333,1.274246071
249.5,1.274246071
249.5416667,10.22228515
249.5833333,109.3869461
249.625,113.096418
249.6666667,113.1530511
249.7083333,108.5374487
249.75,15.46085233
249.7916667,9.542687243
249.8333333,9.740903299
249.875,10.08070225
249.9166667,10.10901883
249.9583333,6.059747982
250,1.104346595
250.0416667,1.104346595
250.0833333,1.104346595
250.125,1.104346595
250.1666667,6.257964038
250.2083333,13.19552598
250.25,40.97409033
250.2916667,42.41823588
250.3333333,44.65524565
250.375,45.98612488
250.4166667,110.3213932
250.4583333,112.6150361
250.5,112.3035537
250.5416667,112.4734532
250.5833333,112.3035537
250.625,113.0114682
250.6666667,115.7581764
250.7083333,112.5867195
250.75,112.3035537
250.7916667,108.2259663
250.8333333,13.47869177
250.875,9.117938553
250.9166667,9.117938553
250.9583333,9.117938553
251,9.174571712
251.0416667,9.25952145
251.0833333,7.843692482
251.125,7.843692482
251.1666667,7.843692482
251.2083333,8.551606966
251.25,8.579923545
251.2916667,5.918165086
251.3333333,4.219170324
251.375,4.643919015
251.4166667,1.812261079
251.4583333,10.90188305
251.5,71.64094577
251.5416667,115.446694
251.5833333,115.5882769
251.625,118.2217188
251.6666667,112.8415687
251.7083333,111.4540563
251.75,111.9637548
251.7916667,112.1336543
251.8333333,107.6596347
251.875,15.60243523
251.9166667,11.6664307
251.9583333,11.6664307
252,11.69474727
252.0416667,10.10901883
252.0833333,10.10901883
252.125,10.10901883
252.1666667,10.10901883
252.2083333,10.10901883
252.25,10.10901883
252.2916667,10.10901883
252.3333333,10.10901883
252.375,10.13733541
252.4166667,10.08070225
252.4583333,16.02718392
252.5,107.9994337
252.5416667,111.680589
252.5833333,111.878805
252.625,112.1336543
252.6666667,112.0203879
252.7083333,112.1902874
252.75,101.3167209
252.7916667,119.6941809
252.8333333,16.93331446
252.875,10.47713436
252.9166667,10.47713436
252.9583333,10.47713436
253,10.47713436
253.0416667,10.47713436
253.0833333,10.47713436
253.125,11.07178253
253.1666667,10.4205012
253.2083333,10.4205012
253.25,10.4205012
253.2916667,10.59040068
253.3333333,9.627636981
253.375,9.627636981
253.4166667,14.44145547
253.4583333,107.7162679
253.5,111.3974232
253.5416667,111.5106895
253.5833333,111.9071216
253.625,112.0203879
253.6666667,111.7372221
253.7083333,111.878805
253.75,111.5390061
253.7916667,111.2558403
253.8333333,111.8504885
253.875,111.2841569
253.9166667,111.5106895
253.9583333,111.9071216
254,107.6313181
254.0416667,14.44145547
254.0833333,10.33555147
254.125,10.33555147
254.1666667,10.33555147
254.2083333,10.33555147
254.25,10.25060173
254.2916667,8.891405918
254.3333333,5.606682713
254.375,1.019396857
254.4166667,9.967435934
254.4583333,106.3287555
254.5,110.0948605
254.5416667,110.0099108
254.5833333,110.5762424
254.625,121.8745576
254.6666667,122.582472
254.7083333,122.384256
254.75,122.4125726
254.7916667,121.9878239
254.8333333,109.6701119
254.875,108.8772476
254.9166667,109.6417953
254.9583333,109.726745
255,105.2810421
255.0416667,7.107461419
255.0833333,1.104346595
255.125,1.104346595
255.1666667,1.104346595
255.2083333,1.104346595
255.25,1.104346595
255.2916667,10.67535042
255.3333333,118.0518193
255.375,122.4975223
255.4166667,122.3559394
255.4583333,122.5258389
255.5,122.4975223
255.5416667,122.2143565
255.5833333,122.7806881
255.625,122.8090047
255.6666667,122.6391052
255.7083333,122.6957384
255.75,122.4408891
255.7916667,122.5541555
255.8333333,122.6391052
255.875,122.8656378
255.9166667,117.9668696
255.9583333,7.447260371
256,1.160979754
256.0416667,1.160979754
256.0833333,1.160979754
256.125,1.160979754
256.1666667,1.160979754
256.2083333,1.160979754
256.25,1.160979754
256.2916667,1.160979754
256.3333333,13.9883902
256.375,117.740337
256.4166667,113.4645335
256.4583333,114.370664
256.5,122.1577233
256.5416667,122.6957384
256.5833333,124.1398839
256.625,122.6391052
256.6666667,122.6674218
256.7083333,128.7554863
256.75,125.3291802
256.7916667,123.9416678
256.8333333,123.0072207
256.875,109.8683279
256.9166667,105.620841
256.9583333,7.50389353
257,1.642361603
257.0416667,1.642361603
257.0833333,1.642361603
257.125,1.642361603
257.1666667,1.642361603
257.2083333,1.642361603
257.25,1.642361603
257.2916667,1.642361603
257.3333333,16.70678182
257.375,109.2736797
257.4166667,113.0114682
257.4583333,114.4556138
257.5,123.2054368
257.5416667,122.8090047
257.5833333,122.4975223
257.625,126.2069942
257.6666667,123.4319694
257.7083333,123.0072207
257.75,122.7240549
257.7916667,122.5541555
257.8333333,113.7476993
257.875,113.5777998
257.9166667,108.9338808
257.9583333,7.815375903
258,1.30256265
258.0416667,1.30256265
258.0833333,1.30256265
258.125,1.30256265
258.1666667,1.30256265
258.2083333,1.30256265
258.25,1.30256265
258.2916667,1.30256265
258.3333333,9.910802775
258.375,100.0707914
258.4166667,102.6759167
258.4583333,104.4881778
258.5,122.4408891
258.5416667,122.8090047
258.5833333,123.1771202
258.625,127.5378734
258.6666667,121.5913918
258.7083333,119.2127991
258.75,117.6553872
258.7916667,100.6937562
258.8333333,100.2973241
258.875,96.24805324
258.9166667,12.74246071
258.9583333,8.749823021
259,8.721506442
259.0416667,8.693189863
259.0833333,8.721506442
259.125,8.721506442
259.1666667,8.721506442
259.2083333,8.749823021
259.25,8.693189863
259.2916667,8.749823021
259.3333333,12.88404361
259.375,96.38963613
259.4166667,100.1840578
259.4583333,101.4866204
259.5,117.8536033
259.5416667,118.7031007
259.5833333,118.7031007
259.625,118.3349851
259.6666667,118.7597338
259.7083333,119.0712162
259.75,118.3066686
259.7916667,118.1084525
259.8333333,100.3539572
259.875,99.70267592
259.9166667,96.10647034
259.9583333,13.96007362
260,10.25060173
260.0416667,10.25060173
260.0833333,10.27891831
260.125,10.22228515
260.1666667,10.25060173
260.2083333,10.25060173
260.25,10.25060173
260.2916667,10.25060173
260.3333333,10.25060173
260.375,10.25060173
260.4166667,13.87512389
260.4583333,93.75619425
260.5,177.8564349
260.5416667,180.1783944
260.5833333,180.6880929
260.625,176.978621
260.6666667,94.66232479
260.7083333,88.85742602
260.75,88.43267733
260.7916667,88.85742602
260.8333333,85.65765256
260.875,11.58148096
260.9166667,9.23120487
260.9583333,9.344471188
261,9.344471188
261.0416667,9.344471188
261.0833333,9.344471188
261.125,9.344471188
261.1666667,9.344471188
261.2083333,9.344471188
261.25,9.344471188
261.2916667,9.344471188
261.3333333,3.51125584
261.375,13.47869177
261.4166667,114.2573977
261.4583333,125.3574968
261.5,178.3661334
261.5416667,179.6970126
261.5833333,179.1873142
261.625,179.7819623
261.6666667,176.6105055
261.7083333,94.97380716
261.75,89.11227524
261.7916667,89.11227524
261.8333333,86.02576809
261.875,13.53532493
261.9166667,10.10901883
261.9583333,10.10901883
262,10.10901883
262.0416667,10.10901883
262.0833333,10.10901883
262.125,10.10901883
262.1666667,10.10901883
262.2083333,10.10901883
262.25,10.10901883
262.2916667,9.71258672
262.3333333,8.608240125
262.375,8.608240125
262.4166667,8.608240125
262.4583333,13.62027467
262.5,115.5882769
262.5416667,177.3750531
262.5833333,179.6120629
262.625,177.3750531
262.6666667,116.1829251
262.7083333,112.0203879
262.75,111.9920714
262.7916667,112.1902874
262.8333333,112.0487045
262.875,111.7089056
262.9166667,112.3885035
262.9583333,107.772901
263,14.07333994
263.0416667,9.882486196
263.0833333,9.882486196
263.125,9.882486196
263.1666667,9.882486196
263.2083333,9.882486196
263.25,9.882486196
263.2916667,9.882486196
263.3333333,11.92127991
263.375,11.15673227
263.4166667,11.10009911
263.4583333,16.08381707
263.5,118.7314172
263.5416667,123.2337534
263.5833333,123.2054368
263.625,123.2903865
263.6666667,123.2337534
263.7083333,123.3187031
263.75,123.3187031
263.7916667,118.3349851
263.8333333,8.579923545
263.875,1.444145547
263.9166667,1.444145547
263.9583333,1.444145547
264,1.444145547
264.0416667,1.444145547
264.0833333,1.444145547
264.125,1.444145547
264.1666667,1.444145547
264.2083333,1.444145547
264.25,1.444145547
264.2916667,1.444145547
264.3333333,1.444145547
264.375,1.444145547
264.4166667,11.07178253
264.4583333,118.1934022
264.5,130.5394308
264.5416667,200.6229647
264.5833333,203.8227382
264.625,203.9643211
264.6666667,200.4530653
264.7083333,123.6868186
264.75,118.5332012
264.7916667,118.3066686
